"subj_idx","match","val","id","rt","response"
7310,"match","Good","Other",0.4731,1
7310,"match","Good","Other",0.5245,1
7310,"match","Bad","Other",0.8506,1
7310,"match","Bad","Self",0.8308,1
7310,"match","Bad","Self",0.6474,1
7310,"match","Bad","Self",0.5475,1
7310,"match","Bad","Other",0.6818,1
7310,"match","Good","Self",0.548,1
7310,"match","Good","Self",0.5983,1
7310,"match","Good","Other",0.4626,1
7310,"match","Good","Self",0.5688,1
7310,"match","Bad","Other",0.5889,0
7310,"match","Good","Other",0.437,1
7310,"match","Good","Self",0.4673,1
7310,"match","Good","Other",0.4755,1
7310,"match","Bad","Self",0.644,1
7310,"match","Good","Other",0.4684,1
7310,"match","Bad","Other",0.4925,0
7310,"match","Good","Other",0.5388,1
7310,"match","Bad","Other",0.6369,1
7310,"match","Good","Self",0.653,1
7310,"match","Bad","Self",0.7513,1
7310,"match","Good","Self",0.6016,1
7310,"match","Bad","Self",0.5677,1
7310,"match","Bad","Other",0.6358,1
7310,"match","Good","Other",0.5621,1
7310,"match","Good","Self",0.4846,1
7310,"match","Good","Self",0.5771,1
7310,"match","Bad","Self",0.5872,0
7310,"match","Good","Self",0.6915,1
7310,"match","Bad","Self",0.6796,1
7310,"match","Good","Other",0.5257,1
7310,"match","Bad","Other",0.5959,1
7310,"match","Bad","Other",0.7361,1
7310,"match","Good","Other",0.4842,1
7310,"match","Bad","Self",0.8903,0
7310,"match","Bad","Other",0.5326,1
7310,"match","Bad","Self",0.7859,1
7310,"match","Bad","Other",0.5561,1
7310,"match","Bad","Self",0.6604,1
7310,"match","Bad","Other",0.5906,1
7310,"match","Bad","Self",0.7667,1
7310,"match","Good","Other",0.4848,1
7310,"match","Bad","Other",0.6995,1
7310,"match","Good","Self",0.4939,1
7310,"match","Good","Other",0.4602,1
7310,"match","Good","Self",0.6542,0
7310,"match","Good","Other",0.4664,1
7310,"match","Good","Self",0.4605,1
7310,"match","Good","Self",0.6588,1
7310,"match","Bad","Other",0.7409,1
7310,"match","Good","Other",0.5431,1
7310,"match","Bad","Self",0.8033,1
7310,"match","Good","Self",0.5716,1
7310,"match","Bad","Other",0.7158,1
7310,"match","Good","Other",0.5399,1
7310,"match","Good","Other",0.51,1
7310,"match","Bad","Other",0.5243,1
7310,"match","Bad","Self",0.6104,1
7310,"match","Good","Self",0.4368,1
7310,"match","Bad","Self",0.557,1
7310,"match","Good","Self",0.4922,1
7310,"match","Bad","Self",0.6482,1
7310,"match","Good","Self",0.4764,1
7310,"match","Good","Other",0.5407,1
7310,"match","Bad","Self",0.517,1
7310,"match","Good","Self",0.5091,1
7310,"match","Good","Other",0.4932,1
7310,"match","Bad","Other",0.5537,0
7310,"match","Bad","Other",0.5697,0
7310,"match","Bad","Self",0.5842,1
7310,"match","Bad","Other",0.6503,1
7310,"match","Good","Other",0.5325,1
7310,"match","Good","Other",0.4949,1
7310,"match","Good","Self",0.699,0
7310,"match","Bad","Self",0.7572,1
7310,"match","Bad","Self",0.5994,1
7310,"match","Good","Other",0.5856,1
7310,"match","Bad","Other",0.4758,1
7310,"match","Good","Self",0.5283,1
7310,"match","Good","Self",0.8145,1
7310,"match","Good","Other",0.687,1
7310,"match","Bad","Other",0.6173,1
7310,"match","Bad","Other",0.5235,1
7310,"match","Bad","Self",0.6576,1
7310,"match","Good","Self",0.626,1
7310,"match","Good","Self",0.4905,1
7310,"match","Good","Other",0.5948,1
7310,"match","Bad","Other",0.6291,1
7310,"match","Good","Other",0.5332,1
7310,"match","Bad","Self",0.6414,1
7310,"match","Bad","Other",0.5915,1
7310,"match","Bad","Other",0.5457,1
7310,"match","Bad","Self",0.6359,1
7310,"match","Good","Self",0.6601,1
7310,"match","Bad","Self",0.5284,1
7310,"match","Good","Other",0.5086,1
7310,"match","Bad","Self",0.6016,1
7310,"match","Good","Other",0.4876,1
7310,"match","Bad","Self",0.744,1
7310,"match","Bad","Self",0.5941,1
7310,"match","Good","Self",0.5063,1
7310,"match","Bad","Other",0.6366,1
7310,"match","Bad","Other",0.5007,1
7310,"match","Good","Self",0.5135,1
7310,"match","Good","Other",0.4355,1
7310,"match","Good","Self",0.6058,1
7310,"match","Good","Other",0.5522,1
7310,"match","Bad","Other",0.7203,1
7310,"match","Bad","Other",0.6464,1
7310,"match","Good","Self",0.5565,1
7310,"match","Good","Other",0.5389,1
7310,"match","Good","Other",0.5051,1
7310,"match","Bad","Self",0.5872,1
7310,"match","Bad","Other",0.6295,1
7310,"match","Good","Other",0.5096,1
7310,"match","Good","Self",0.4937,1
7310,"match","Bad","Other",0.562,1
7310,"match","Good","Self",0.5003,1
7310,"match","Bad","Self",0.5904,1
7310,"match","Bad","Self",0.9811,1
7310,"match","Good","Other",0.6829,1
7310,"match","Good","Self",0.601,1
7310,"match","Good","Other",0.4434,1
7310,"match","Bad","Self",0.6999,1
7310,"match","Good","Self",0.6342,1
7310,"match","Bad","Self",0.5545,1
7310,"match","Good","Other",0.7386,1
7310,"match","Bad","Other",0.6288,1
7310,"match","Bad","Other",0.5793,1
7310,"match","Good","Self",0.5814,1
7310,"match","Bad","Other",0.5756,1
7310,"match","Bad","Self",0.8037,1
7310,"match","Bad","Self",0.5858,1
7310,"match","Good","Self",0.5003,1
7310,"match","Bad","Other",0.5886,1
7310,"match","Bad","Self",0.6448,1
7310,"match","Good","Self",0.4669,1
7310,"match","Bad","Other",0.6216,1
7310,"match","Good","Other",0.6139,1
7310,"match","Bad","Self",0.65,1
7310,"match","Good","Other",0.5501,0
7310,"match","Good","Self",0.5184,1
7310,"match","Good","Other",0.8049,1
7310,"match","Bad","Other",0.5867,1
7310,"match","Good","Other",0.4461,1
7310,"match","Bad","Other",0.6262,1
7310,"match","Good","Other",0.5404,1
7310,"match","Bad","Other",0.6466,1
7310,"match","Bad","Other",0.6768,1
7310,"match","Bad","Self",0.6671,1
7310,"match","Good","Self",0.5074,1
7310,"match","Good","Self",0.5238,1
7310,"match","Good","Self",0.6819,1
7310,"match","Bad","Self",0.744,1
7310,"match","Good","Other",0.5563,1
7310,"match","Bad","Self",0.6605,1
7310,"match","Good","Self",0.5346,1
7310,"match","Bad","Self",0.7408,1
7310,"match","Bad","Other",0.575,1
7310,"match","Bad","Other",0.5394,1
7310,"match","Bad","Self",0.7416,1
7310,"match","Bad","Other",0.5641,1
7310,"match","Good","Self",0.5804,1
7310,"match","Good","Self",0.6625,1
7310,"match","Good","Other",0.5526,0
7310,"match","Good","Other",0.5273,1
7310,"match","Good","Other",0.6914,1
7310,"match","Bad","Self",0.7354,1
7310,"match","Bad","Self",0.5484,1
7310,"match","Bad","Self",0.6207,1
7310,"match","Bad","Other",0.5769,1
7310,"match","Bad","Self",0.6831,1
7310,"match","Good","Self",0.5293,1
7310,"match","Good","Other",0.5734,1
7310,"match","Good","Self",0.7055,1
7310,"match","Good","Self",0.5142,1
7310,"match","Good","Other",0.6364,1
7310,"match","Bad","Other",0.5407,0
7310,"match","Good","Other",0.6389,1
7310,"match","Bad","Other",0.549,1
7310,"match","Bad","Self",0.5998,1
7310,"match","Bad","Self",0.6302,1
7310,"match","Bad","Other",0.6864,1
7310,"match","Good","Other",0.4526,1
7310,"match","Good","Self",0.5308,1
7310,"match","Bad","Self",0.823,1
7310,"match","Bad","Other",0.6011,1
7310,"match","Bad","Other",0.6033,1
7310,"match","Good","Other",0.4915,1
7310,"match","Good","Other",0.5597,1
7310,"match","Good","Self",0.5818,1
7310,"match","Good","Self",0.5181,1
7310,"match","Good","Other",0.4205,1
7310,"match","Bad","Self",0.5746,1
7310,"match","Bad","Other",0.5868,1
7310,"match","Bad","Other",0.527,1
7310,"match","Bad","Self",0.7073,1
7310,"match","Good","Other",0.5318,1
7310,"match","Bad","Self",0.612,1
7310,"match","Good","Self",0.6403,1
7310,"match","Good","Self",0.7903,1
7310,"match","Good","Self",0.4666,1
7310,"match","Good","Other",0.4847,1
7310,"match","Bad","Other",0.6108,1
7310,"match","Good","Other",0.476,1
7310,"match","Bad","Self",0.6117,1
7310,"match","Good","Other",0.6619,1
7310,"match","Bad","Other",0.616,1
7310,"match","Bad","Other",0.6605,1
7310,"match","Bad","Self",0.8547,1
7310,"match","Good","Self",0.6348,1
7310,"match","Good","Other",0.7149,1
7310,"match","Good","Self",0.6453,1
7310,"match","Good","Self",0.5396,1
7310,"match","Bad","Other",0.5737,1
7310,"match","Bad","Self",0.5218,1
7310,"match","Bad","Other",0.5502,1
7310,"match","Good","Self",0.5789,1
7310,"match","Good","Other",0.5892,1
7310,"match","Good","Self",0.5013,0
7310,"match","Bad","Other",0.5514,1
7310,"match","Good","Other",0.5718,1
7310,"match","Bad","Other",0.5839,1
7310,"match","Good","Self",0.5843,1
7310,"match","Bad","Self",0.6685,1
7310,"match","Bad","Self",0.6206,1
7310,"match","Bad","Self",0.6488,1
7310,"match","Good","Other",0.605,1
7310,"match","Bad","Self",0.5752,1
7310,"match","Good","Other",0.6997,1
7310,"match","Bad","Other",0.5842,1
7310,"match","Bad","Other",0.5745,1
7310,"match","Good","Self",0.7226,1
7310,"match","Bad","Self",0.6927,1
7310,"match","Good","Self",0.489,1
7310,"match","Good","Other",0.7091,1
7310,"match","Good","Self",0.4772,1
7310,"match","Bad","Self",0.5235,1
7310,"match","Bad","Other",0.7535,1
7310,"match","Good","Other",0.5058,1
7311,"match","Good","Other",0.4716,1
7311,"match","Good","Other",0.5912,1
7311,"match","Bad","Self",0.3918,1
7311,"match","Bad","Other",0.5124,0
7311,"match","Bad","Other",0.4673,1
7311,"match","Bad","Self",0.4026,1
7311,"match","Good","Self",0.5593,0
7311,"match","Good","Other",0.5058,1
7311,"match","Bad","Self",0.4121,1
7311,"match","Bad","Other",0.7004,1
7311,"match","Good","Self",0.6351,1
7311,"match","Good","Self",0.5011,1
7311,"match","Good","Self",0.6198,1
7311,"match","Bad","Other",0.6129,1
7311,"match","Bad","Self",0.4379,1
7311,"match","Good","Other",0.4503,1
7311,"match","Bad","Other",0.6276,1
7311,"match","Bad","Self",0.5289,1
7311,"match","Good","Other",0.4219,1
7311,"match","Bad","Self",0.483,1
7311,"match","Good","Other",0.5149,1
7311,"match","Bad","Other",0.5552,1
7311,"match","Good","Self",0.743,1
7311,"match","Good","Self",0.5426,1
7311,"match","Good","Other",0.5236,1
7311,"match","Bad","Self",0.5628,1
7311,"match","Good","Self",0.5535,1
7311,"match","Bad","Self",0.4053,1
7311,"match","Bad","Self",0.4342,1
7311,"match","Bad","Other",0.5477,0
7311,"match","Good","Other",0.3554,1
7311,"match","Bad","Other",0.6696,1
7311,"match","Bad","Other",0.6402,1
7311,"match","Good","Self",0.4613,1
7311,"match","Good","Self",0.525,1
7311,"match","Good","Other",0.58,1
7311,"match","Bad","Other",0.5959,0
7311,"match","Good","Self",0.4531,1
7311,"match","Good","Other",0.4787,1
7311,"match","Bad","Self",0.4448,0
7311,"match","Bad","Self",0.4605,1
7311,"match","Good","Self",0.4179,1
7311,"match","Bad","Other",0.4614,1
7311,"match","Bad","Self",0.3005,1
7311,"match","Good","Self",0.4962,1
7311,"match","Good","Other",0.5533,1
7311,"match","Bad","Other",0.5761,0
7311,"match","Good","Other",0.4671,1
7311,"match","Good","Other",0.4609,0
7311,"match","Good","Self",0.5158,1
7311,"match","Bad","Self",0.475,1
7311,"match","Bad","Self",0.561,1
7311,"match","Good","Other",0.5494,1
7311,"match","Good","Self",0.5869,1
7311,"match","Good","Self",0.4604,1
7311,"match","Bad","Other",0.5025,0
7311,"match","Bad","Self",0.4593,1
7311,"match","Good","Other",0.5493,1
7311,"match","Bad","Other",0.4689,1
7311,"match","Bad","Other",0.5222,1
7311,"match","Bad","Self",0.4521,1
7311,"match","Good","Other",0.5088,1
7311,"match","Bad","Other",0.3837,1
7311,"match","Good","Self",0.499,0
7311,"match","Good","Self",0.5092,1
7311,"match","Bad","Self",0.408,0
7311,"match","Bad","Other",0.7249,0
7311,"match","Good","Other",0.4362,1
7311,"match","Bad","Self",0.4457,1
7311,"match","Good","Other",0.5155,1
7311,"match","Good","Self",0.4751,1
7311,"match","Good","Self",0.4252,0
7311,"match","Bad","Self",0.3163,1
7311,"match","Bad","Other",0.4437,1
7311,"match","Good","Other",0.5011,1
7311,"match","Good","Self",0.5475,1
7311,"match","Bad","Other",0.4672,0
7311,"match","Bad","Self",0.4427,1
7311,"match","Good","Other",0.3422,1
7311,"match","Good","Other",0.5579,0
7311,"match","Bad","Self",0.4017,0
7311,"match","Good","Self",0.5045,1
7311,"match","Bad","Other",0.7405,1
7311,"match","Good","Other",0.4429,1
7311,"match","Bad","Other",0.6364,0
7311,"match","Good","Other",0.3971,1
7311,"match","Bad","Self",0.3858,1
7311,"match","Bad","Self",0.4477,1
7311,"match","Good","Self",0.4215,1
7311,"match","Bad","Self",0.4747,1
7311,"match","Good","Other",0.4329,1
7311,"match","Good","Self",0.4992,1
7311,"match","Good","Self",0.4977,0
7311,"match","Bad","Other",0.5694,1
7311,"match","Bad","Other",0.4735,0
7311,"match","Bad","Self",0.5462,1
7311,"match","Bad","Other",0.6339,1
7311,"match","Bad","Other",0.4513,0
7311,"match","Good","Other",0.4636,1
7311,"match","Bad","Self",0.4229,1
7311,"match","Good","Self",0.5309,1
7311,"match","Good","Self",0.6381,1
7311,"match","Good","Other",0.5917,1
7311,"match","Bad","Self",0.3793,1
7311,"match","Good","Self",0.6076,0
7311,"match","Good","Other",0.4614,1
7311,"match","Bad","Other",0.5674,1
7311,"match","Bad","Self",0.3544,1
7311,"match","Good","Self",0.3842,1
7311,"match","Bad","Self",0.3324,1
7311,"match","Good","Self",0.5278,1
7311,"match","Bad","Self",0.4329,1
7311,"match","Good","Other",0.575,1
7311,"match","Good","Other",0.5872,1
7311,"match","Good","Self",0.6825,1
7311,"match","Bad","Other",0.7011,1
7311,"match","Good","Other",0.4815,1
7311,"match","Bad","Other",0.5627,1
7311,"match","Bad","Other",0.5227,1
7311,"match","Good","Self",0.6303,0
7311,"match","Bad","Self",0.5476,1
7311,"match","Bad","Other",0.5553,1
7311,"match","Good","Self",0.554,1
7311,"match","Good","Other",0.6768,1
7311,"match","Bad","Other",0.5168,1
7311,"match","Bad","Other",0.517,1
7311,"match","Bad","Self",0.5558,1
7311,"match","Bad","Self",0.5094,1
7311,"match","Good","Other",0.7523,1
7311,"match","Good","Self",0.4725,1
7311,"match","Good","Other",0.4453,1
7311,"match","Good","Self",0.4607,1
7311,"match","Good","Self",0.4581,1
7311,"match","Good","Self",0.4305,1
7311,"match","Good","Other",0.5625,1
7311,"match","Bad","Self",0.4746,1
7311,"match","Good","Other",0.6072,1
7311,"match","Bad","Self",0.4841,1
7311,"match","Bad","Other",0.5346,1
7311,"match","Bad","Self",0.4111,1
7311,"match","Bad","Other",0.4761,0
7311,"match","Good","Other",0.4902,1
7311,"match","Bad","Other",0.5247,1
7311,"match","Bad","Other",0.4919,1
7311,"match","Good","Other",0.5065,1
7311,"match","Good","Other",0.5472,1
7311,"match","Bad","Self",0.4989,1
7311,"match","Bad","Other",0.546,1
7311,"match","Good","Other",0.5237,1
7311,"match","Good","Self",0.5309,1
7311,"match","Bad","Other",0.4783,0
7311,"match","Bad","Self",0.5317,1
7311,"match","Bad","Self",0.5591,1
7311,"match","Good","Self",0.667,0
7311,"match","Good","Self",0.5639,1
7311,"match","Bad","Self",0.5133,1
7311,"match","Bad","Other",0.6569,1
7311,"match","Good","Self",0.7879,1
7311,"match","Good","Other",0.4988,1
7311,"match","Good","Self",0.4218,1
7311,"match","Bad","Other",0.611,1
7311,"match","Good","Other",0.5321,1
7311,"match","Good","Other",0.6154,1
7311,"match","Bad","Self",0.4556,1
7311,"match","Bad","Other",0.5733,1
7311,"match","Bad","Self",0.4484,1
7311,"match","Good","Self",0.7102,1
7311,"match","Bad","Self",0.4972,1
7311,"match","Good","Other",0.487,1
7311,"match","Bad","Other",0.5238,1
7311,"match","Good","Self",0.6055,1
7311,"match","Good","Self",0.4983,1
7311,"match","Good","Other",0.569,1
7311,"match","Bad","Self",0.412,1
7311,"match","Good","Self",0.477,0
7311,"match","Good","Other",0.4151,1
7311,"match","Bad","Self",0.5041,1
7311,"match","Bad","Other",0.7151,1
7311,"match","Bad","Other",0.555,1
7311,"match","Bad","Other",0.6424,1
7311,"match","Bad","Self",0.5639,1
7311,"match","Good","Other",0.4846,1
7311,"match","Good","Other",0.5049,1
7311,"match","Bad","Self",0.3254,1
7311,"match","Good","Self",0.6606,1
7311,"match","Good","Self",0.4385,0
7311,"match","Bad","Other",0.5613,1
7311,"match","Bad","Self",0.4299,1
7311,"match","Good","Self",0.4831,1
7311,"match","Good","Other",0.5082,1
7311,"match","Bad","Other",0.5671,1
7311,"match","Bad","Other",0.6872,1
7311,"match","Bad","Self",0.4342,1
7311,"match","Good","Self",0.4198,1
7311,"match","Good","Other",0.6261,1
7311,"match","Bad","Other",0.771,1
7311,"match","Bad","Other",0.507,1
7311,"match","Good","Other",0.5659,1
7311,"match","Good","Self",0.5007,1
7311,"match","Bad","Self",0.4033,1
7311,"match","Good","Other",0.5681,0
7311,"match","Bad","Self",0.5122,1
7311,"match","Good","Self",0.5389,1
7311,"match","Bad","Other",0.4241,0
7311,"match","Bad","Self",0.3561,1
7311,"match","Bad","Self",0.4519,1
7311,"match","Good","Self",0.5615,1
7311,"match","Good","Other",0.5438,1
7311,"match","Bad","Other",0.5464,1
7311,"match","Good","Self",0.5494,1
7311,"match","Bad","Self",0.534,1
7311,"match","Good","Other",0.6414,1
7311,"match","Bad","Other",0.603,1
7311,"match","Good","Self",0.5828,1
7311,"match","Good","Other",0.7085,0
7311,"match","Good","Self",0.5952,1
7311,"match","Bad","Other",0.7112,1
7311,"match","Good","Other",0.6261,1
7311,"match","Good","Self",0.5994,1
7311,"match","Bad","Other",0.5817,1
7311,"match","Bad","Self",0.5561,1
7311,"match","Bad","Self",0.5991,1
7311,"match","Good","Other",0.5,1
7311,"match","Bad","Other",0.6019,1
7311,"match","Good","Other",0.6467,1
7311,"match","Good","Self",0.7402,1
7311,"match","Bad","Self",0.5877,1
7311,"match","Good","Other",0.5064,1
7311,"match","Bad","Other",0.7005,1
7311,"match","Good","Self",0.6832,0
7311,"match","Good","Self",0.5548,1
7311,"match","Bad","Other",0.6226,1
7311,"match","Bad","Self",0.4518,1
7311,"match","Good","Other",0.5775,1
7311,"match","Bad","Other",0.6059,1
7311,"match","Bad","Self",0.5141,1
7311,"match","Bad","Self",0.4598,1
7311,"match","Good","Self",0.5258,1
7311,"match","Good","Other",0.461,0
7311,"match","Bad","Self",0.5509,1
7311,"match","Good","Self",0.6827,1
7311,"match","Good","Other",0.6371,1
7311,"match","Bad","Other",0.6442,1
7311,"match","Good","Other",0.5138,1
7311,"match","Good","Self",0.6528,1
7311,"match","Good","Other",0.5392,1
7311,"match","Bad","Other",0.5789,1
7311,"match","Bad","Other",0.5984,1
7311,"match","Good","Self",0.4975,1
7311,"match","Bad","Self",0.4102,1
7311,"match","Bad","Self",0.6027,1
7311,"match","Good","Other",0.4423,1
7311,"match","Good","Self",0.4252,1
7311,"match","Bad","Other",0.6124,1
7311,"match","Good","Self",0.5806,1
7311,"match","Bad","Other",0.617,1
7311,"match","Good","Other",0.4764,1
7311,"match","Bad","Self",0.4827,1
7311,"match","Good","Other",0.4424,1
7311,"match","Bad","Other",0.564,1
7311,"match","Good","Self",0.588,1
7311,"match","Bad","Self",0.4686,1
7311,"match","Bad","Self",0.4507,1
7311,"match","Good","Self",0.4612,1
7311,"match","Bad","Self",0.405,1
7311,"match","Bad","Self",0.4177,1
7311,"match","Bad","Self",0.4508,1
7311,"match","Bad","Other",0.6581,1
7311,"match","Good","Other",0.6521,1
7311,"match","Good","Other",0.6898,0
7311,"match","Bad","Other",0.5882,1
7311,"match","Good","Other",0.559,1
7311,"match","Good","Self",0.6908,1
7311,"match","Bad","Other",0.7047,1
7311,"match","Good","Self",0.545,1
7311,"match","Bad","Self",0.3915,1
7311,"match","Bad","Other",0.6206,1
7311,"match","Good","Self",0.5573,1
7311,"match","Good","Self",0.4491,0
7311,"match","Good","Other",0.4761,1
7311,"match","Good","Self",0.6265,1
7311,"match","Bad","Self",0.4901,1
7311,"match","Good","Other",0.5717,1
7311,"match","Bad","Other",0.5565,1
7311,"match","Bad","Other",0.5203,1
7311,"match","Bad","Self",0.5754,1
7311,"match","Good","Other",0.674,1
7311,"match","Bad","Other",0.525,1
7311,"match","Bad","Self",0.5162,1
7311,"match","Bad","Other",0.6193,1
7311,"match","Good","Self",0.5237,1
7311,"match","Bad","Self",0.5709,1
7311,"match","Good","Other",0.5537,1
7311,"match","Good","Other",0.4838,1
7311,"match","Good","Self",0.6251,1
7311,"match","Bad","Other",0.5689,1
7311,"match","Bad","Self",0.577,1
7311,"match","Good","Other",0.5013,1
7311,"match","Good","Self",0.4102,1
7312,"match","Bad","Other",1.0348,1
7312,"match","Bad","Other",0.8043,1
7312,"match","Good","Self",0.4445,1
7312,"match","Good","Self",0.4663,1
7312,"match","Good","Self",0.6302,1
7312,"match","Bad","Self",0.9831,1
7312,"match","Bad","Self",0.9825,1
7312,"match","Good","Other",1.0828,1
7312,"match","Good","Other",0.6533,0
7312,"match","Bad","Other",0.6675,1
7312,"match","Good","Self",0.6737,1
7312,"match","Bad","Other",0.928,1
7312,"match","Bad","Self",0.7016,1
7312,"match","Good","Self",0.6711,1
7312,"match","Bad","Self",0.8545,1
7312,"match","Good","Other",0.6123,0
7312,"match","Good","Other",0.9058,0
7312,"match","Good","Self",0.6128,1
7312,"match","Good","Other",0.5877,0
7312,"match","Good","Other",0.9102,0
7312,"match","Bad","Self",1.0331,1
7312,"match","Bad","Other",0.7226,0
7312,"match","Bad","Other",0.7538,0
7312,"match","Bad","Self",0.842,1
7312,"match","Good","Self",0.6274,1
7312,"match","Good","Other",1.0545,1
7312,"match","Bad","Self",0.758,1
7312,"match","Bad","Other",0.7827,1
7312,"match","Good","Self",0.603,1
7312,"match","Good","Self",0.6094,1
7312,"match","Good","Self",0.5785,1
7312,"match","Bad","Other",0.9587,0
7312,"match","Bad","Self",0.6507,1
7312,"match","Good","Other",1.007,1
7312,"match","Bad","Other",0.9251,1
7312,"match","Bad","Self",0.6362,0
7312,"match","Good","Other",0.5852,0
7312,"match","Bad","Self",1.0018,1
7312,"match","Good","Other",0.6495,1
7312,"match","Good","Self",0.4957,1
7312,"match","Good","Self",0.5023,1
7312,"match","Good","Other",0.9835,1
7312,"match","Bad","Self",0.7239,1
7312,"match","Good","Self",0.5099,1
7312,"match","Bad","Self",0.7608,1
7312,"match","Bad","Self",0.6926,0
7312,"match","Bad","Other",0.7553,0
7312,"match","Good","Other",0.7588,0
7312,"match","Bad","Other",1.034,0
7312,"match","Bad","Other",0.6526,0
7312,"match","Good","Self",0.7966,1
7312,"match","Good","Self",0.5709,1
7312,"match","Good","Other",0.6829,0
7312,"match","Good","Self",0.5244,1
7312,"match","Good","Other",0.6808,1
7312,"match","Bad","Self",0.8352,1
7312,"match","Bad","Self",0.8473,1
7312,"match","Good","Self",0.5523,1
7312,"match","Bad","Self",0.8026,1
7312,"match","Good","Self",0.6006,1
7312,"match","Good","Other",0.7707,1
7312,"match","Bad","Other",0.7722,1
7312,"match","Good","Other",0.8444,1
7312,"match","Good","Other",0.5702,0
7312,"match","Good","Self",0.4687,1
7312,"match","Bad","Self",0.7149,1
7312,"match","Bad","Self",0.642,1
7312,"match","Good","Other",0.5899,0
7312,"match","Good","Self",0.5093,1
7312,"match","Good","Self",0.7922,1
7312,"match","Bad","Self",0.77,1
7312,"match","Good","Other",0.714,0
7312,"match","Bad","Other",0.789,1
7312,"match","Bad","Other",0.6969,1
7312,"match","Bad","Other",0.802,0
7312,"match","Bad","Self",0.7316,1
7312,"match","Good","Other",0.6528,1
7312,"match","Bad","Other",0.7546,1
7312,"match","Good","Self",0.7871,1
7312,"match","Good","Self",0.6424,1
7312,"match","Bad","Self",0.588,0
7312,"match","Bad","Other",0.8845,1
7312,"match","Good","Other",0.7525,1
7312,"match","Bad","Self",0.8204,1
7312,"match","Good","Other",0.7094,0
7312,"match","Good","Self",0.6734,1
7312,"match","Bad","Self",0.8392,1
7312,"match","Bad","Other",0.9704,0
7312,"match","Good","Other",0.6665,0
7312,"match","Good","Self",0.5864,1
7312,"match","Bad","Other",1.075,1
7312,"match","Bad","Self",0.6737,1
7312,"match","Good","Other",0.6946,0
7312,"match","Good","Other",0.6932,1
7312,"match","Bad","Self",0.9079,1
7312,"match","Good","Self",0.5109,1
7312,"match","Bad","Other",0.8703,1
7312,"match","Good","Other",0.6979,1
7312,"match","Bad","Other",1.0405,1
7312,"match","Good","Other",0.5872,1
7312,"match","Bad","Self",0.5956,1
7312,"match","Bad","Self",0.7936,1
7312,"match","Good","Self",0.6261,1
7312,"match","Good","Other",0.9779,1
7312,"match","Good","Self",0.5548,1
7312,"match","Good","Self",0.5228,1
7312,"match","Bad","Other",0.5964,0
7312,"match","Bad","Other",0.7969,1
7312,"match","Bad","Self",0.918,0
7312,"match","Bad","Other",0.8052,1
7312,"match","Bad","Other",0.698,1
7312,"match","Good","Other",0.9843,1
7312,"match","Bad","Self",0.8923,1
7312,"match","Good","Self",0.652,1
7312,"match","Good","Self",0.4817,1
7312,"match","Good","Other",0.7963,1
7312,"match","Bad","Self",0.6934,1
7312,"match","Good","Self",0.74,1
7312,"match","Good","Other",0.8283,1
7312,"match","Bad","Other",0.7456,1
7312,"match","Bad","Self",0.7038,1
7312,"match","Good","Self",0.6264,1
7312,"match","Bad","Self",0.6797,1
7312,"match","Good","Self",0.7781,1
7312,"match","Bad","Self",1.0286,1
7312,"match","Good","Other",0.6911,1
7312,"match","Good","Other",0.9219,1
7312,"match","Good","Self",0.6365,1
7312,"match","Bad","Other",0.7496,1
7312,"match","Good","Other",0.7479,1
7312,"match","Bad","Other",0.7651,1
7312,"match","Bad","Other",0.6692,1
7312,"match","Good","Self",0.6119,1
7312,"match","Bad","Self",0.701,1
7312,"match","Bad","Other",0.8837,1
7312,"match","Good","Self",0.6835,1
7312,"match","Good","Other",0.6593,1
7312,"match","Bad","Other",0.6991,1
7312,"match","Bad","Other",0.8075,1
7312,"match","Bad","Self",0.7894,1
7312,"match","Bad","Self",0.8512,1
7312,"match","Good","Other",0.9609,1
7312,"match","Good","Self",0.7488,1
7312,"match","Good","Other",0.7693,1
7312,"match","Good","Self",0.6334,1
7312,"match","Good","Self",0.66,1
7312,"match","Good","Self",0.7275,1
7312,"match","Good","Other",0.9301,1
7312,"match","Bad","Self",0.9735,1
7312,"match","Good","Other",0.8911,1
7312,"match","Bad","Self",0.6862,1
7312,"match","Bad","Other",0.8726,1
7312,"match","Bad","Self",0.7087,1
7312,"match","Bad","Other",1.0636,1
7312,"match","Good","Other",0.8816,1
7312,"match","Bad","Other",0.916,1
7312,"match","Bad","Other",0.8032,1
7312,"match","Good","Other",0.696,1
7312,"match","Good","Other",0.6346,1
7312,"match","Bad","Self",0.9641,1
7312,"match","Bad","Other",0.7699,1
7312,"match","Good","Other",0.5626,1
7312,"match","Good","Self",0.9036,1
7312,"match","Bad","Other",0.6665,1
7312,"match","Bad","Self",0.7932,1
7312,"match","Bad","Self",0.7538,1
7312,"match","Good","Self",0.6616,1
7312,"match","Good","Self",0.7809,1
7312,"match","Bad","Self",1.0795,0
7312,"match","Good","Self",0.6064,1
7312,"match","Good","Other",0.7557,1
7312,"match","Good","Self",0.5333,1
7312,"match","Bad","Other",0.9048,0
7312,"match","Good","Other",0.9393,1
7312,"match","Bad","Other",0.8827,1
7312,"match","Bad","Self",0.9411,1
7312,"match","Bad","Self",0.7724,1
7312,"match","Good","Other",0.5805,0
7312,"match","Bad","Other",0.8009,1
7312,"match","Good","Self",0.6216,1
7312,"match","Good","Other",0.7106,1
