"SubjectID","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","Block","Bin","Trial","Task","shapeName","Identity","Morality","RT","ResponseKey","Accuracy","trialType"
"7007","21","male","R","Tra","C","S","P","4","3","21","moral","C","self","immoral","0.4951","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","3","22","moral","P","other","immoral","0.5207","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","3","23","moral","P","other","immoral","0.3834","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","3","24","moral","C","self","immoral","0.6875","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","1","moral","Tra","self","moral","0.6461","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","2","moral","C","self","immoral","0.7022","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","3","moral","P","other","immoral","0.6104","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","4","moral","C","self","immoral","0.8765","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","5","moral","C","self","immoral","0.6707","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","6","moral","C","self","immoral","0.6868","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","7","moral","S","other","moral","0.6328","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","8","moral","P","other","immoral","0.7630","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","9","moral","P","other","immoral","0.6292","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","10","moral","Tra","self","moral","0.5913","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","11","moral","P","other","immoral","0.5854","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","12","moral","Tra","self","moral","0.7156","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","13","moral","Tra","self","moral","0.5657","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","14","moral","C","self","immoral","0.6458","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","15","moral","S","other","moral","0.5780","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","16","moral","P","other","immoral","0.6161","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","17","moral","C","self","immoral","0.7482","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","4","18","moral","S","other","moral","0.5463","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","19","moral","S","other","moral","0.5124","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","20","moral","Tra","self","moral","0.5386","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","21","moral","S","other","moral","0.4888","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","22","moral","S","other","moral","0.4608","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","23","moral","Tra","self","moral","0.6769","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","4","24","moral","P","other","immoral","0.4751","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","1","moral","P","other","immoral","0.4552","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","2","moral","Tra","self","moral","0.5953","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","3","moral","Tra","self","moral","0.6173","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","4","moral","S","other","moral","0.5036","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","5","moral","C","self","immoral","0.6436","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","6","moral","C","self","immoral","0.6917","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","7","moral","S","other","moral","0.5759","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","8","moral","P","other","immoral","0.5621","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","9","moral","Tra","self","moral","0.4961","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","10","moral","S","other","moral","0.6963","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","11","moral","C","self","immoral","0.8444","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","12","moral","P","other","immoral","0.4741","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","13","moral","C","self","immoral","0.4706","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","14","moral","S","other","moral","0.5188","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","15","moral","C","self","immoral","0.5710","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","16","moral","S","other","moral","0.5210","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","17","moral","C","self","immoral","0.5411","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","18","moral","Tra","self","moral","0.5112","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","19","moral","S","other","moral","0.5794","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","20","moral","P","other","immoral","0.5275","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","21","moral","P","other","immoral","0.4816","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","22","moral","Tra","self","moral","0.5898","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","5","23","moral","P","other","immoral","0.5599","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","5","24","moral","Tra","self","moral","0.6460","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","1","moral","P","other","immoral","0.5481","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","2","moral","Tra","self","moral","0.4042","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","3","moral","Tra","self","moral","0.4604","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","4","moral","P","other","immoral","0.5404","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","5","moral","P","other","immoral","0.4626","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","6","moral","S","other","moral","0.5007","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","7","moral","C","self","immoral","0.5808","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","8","moral","S","other","moral","0.5170","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","9","moral","Tra","self","moral","0.4591","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","10","moral","P","other","immoral","0.5532","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","11","moral","S","other","moral","0.4953","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","12","moral","P","other","immoral","0.4915","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","13","moral","S","other","moral","0.4136","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","14","moral","S","other","moral","0.5310","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","15","moral","S","other","moral","0.4198","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","16","moral","C","self","immoral","0.5499","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","17","moral","C","self","immoral","0.5499","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","18","moral","P","other","immoral","0.4903","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","19","moral","C","self","immoral","0.5224","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","20","moral","C","self","immoral","0.5245","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","21","moral","Tra","self","moral","0.5086","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","22","moral","C","self","immoral","0.4427","Y","1","immoral"
"7007","21","male","R","Tra","C","S","P","4","6","23","moral","Tra","self","moral","0.5449","U","1","moral"
"7007","21","male","R","Tra","C","S","P","4","6","24","moral","Tra","self","moral","0.4609","U","1","moral"
"7007","21","male","R","Tra","C","S","P","5","1","1","importance","P","other","immoral","0.6345","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","2","importance","P","other","immoral","0.5207","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","3","importance","C","self","immoral","0.4330","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","4","importance","Tra","self","moral","0.5830","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","5","importance","C","self","immoral","0.5291","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","6","importance","P","other","immoral","0.4693","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","7","importance","C","self","immoral","0.4594","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","8","importance","Tra","self","moral","0.5515","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","9","importance","Tra","self","moral","0.4336","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","10","importance","Tra","self","moral","0.4777","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","11","importance","S","other","moral","0.6979","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","12","importance","C","self","immoral","0.4160","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","13","importance","P","other","immoral","0.5421","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","14","importance","S","other","moral","0.7083","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","15","importance","S","other","moral","0.6104","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","16","importance","Tra","self","moral","0.5865","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","17","importance","S","other","moral","0.8067","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","18","importance","Tra","self","moral","0.5467","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","19","importance","P","other","immoral","0.6268","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","20","importance","S","other","moral","0.7850","O","0","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","21","importance","C","self","immoral","0.7291","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","1","22","importance","P","other","immoral","0.5193","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","23","importance","S","other","moral","0.8074","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","1","24","importance","C","self","immoral","0.5495","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","1","importance","C","self","immoral","0.5276","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","2","importance","P","other","immoral","0.6637","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","3","importance","S","other","moral","0.9279","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","4","importance","S","other","moral","0.6480","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","5","importance","P","other","immoral","0.5581","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","6","importance","S","other","moral","0.7222","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","7","importance","C","self","immoral","0.6164","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","8","importance","C","self","immoral","0.5745","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","9","importance","Tra","self","moral","0.6048","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","10","importance","P","other","immoral","0.5632","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","11","importance","Tra","self","moral","0.5769","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","12","importance","P","other","immoral","0.5650","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","13","importance","Tra","self","moral","0.4732","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","14","importance","C","self","immoral","0.6133","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","15","importance","P","other","immoral","0.5394","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","16","importance","S","other","moral","0.6955","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","17","importance","S","other","moral","0.7276","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","18","importance","Tra","self","moral","0.6438","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","19","importance","Tra","self","moral","0.5239","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","20","importance","P","other","immoral","0.5540","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","21","importance","S","other","moral","0.6561","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","2","22","importance","C","self","immoral","0.6382","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","23","importance","C","self","immoral","0.5584","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","2","24","importance","Tra","self","moral","0.5165","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","1","importance","S","other","moral","0.5486","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","2","importance","S","other","moral","0.5567","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","3","importance","S","other","moral","0.5269","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","4","importance","Tra","self","moral","0.5830","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","5","importance","Tra","self","moral","0.5371","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","6","importance","P","other","immoral","0.4633","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","7","importance","P","other","immoral","0.4873","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","8","importance","C","self","immoral","0.6675","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","9","importance","P","other","immoral","0.4996","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","10","importance","C","self","immoral","0.5157","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","11","importance","P","other","immoral","0.4978","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","12","importance","P","other","immoral","0.5079","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","13","importance","Tra","self","moral","0.5861","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","14","importance","S","other","moral","0.5742","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","15","importance","S","other","moral","0.4963","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","16","importance","Tra","self","moral","0.5464","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","17","importance","C","self","immoral","0.5326","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","18","importance","Tra","self","moral","0.5407","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","19","importance","S","other","moral","0.5928","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","20","importance","P","other","immoral","0.5169","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","3","21","importance","C","self","immoral","0.7091","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","22","importance","Tra","self","moral","0.5792","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","23","importance","C","self","immoral","0.5913","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","3","24","importance","C","self","immoral","0.5554","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","1","importance","C","self","immoral","0.3738","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","2","importance","S","other","moral","0.5501","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","3","importance","P","other","immoral","0.7041","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","4","importance","P","other","immoral","0.3962","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","5","importance","C","self","immoral","0.4504","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","6","importance","Tra","self","moral","0.5545","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","7","importance","Tra","self","moral","0.4026","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","8","importance","S","other","moral","0.4768","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","9","importance","C","self","immoral","0.4195","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","10","importance","P","other","immoral","0.4249","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","11","importance","S","other","moral","0.5771","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","12","importance","Tra","self","moral","0.4312","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","13","importance","S","other","moral","0.5734","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","14","importance","Tra","self","moral","0.5255","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","15","importance","C","self","immoral","0.5196","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","16","importance","P","other","immoral","0.4957","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","17","importance","P","other","immoral","0.4839","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","18","importance","Tra","self","moral","0.5201","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","19","importance","P","other","immoral","0.4042","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","20","importance","C","self","immoral","0.4542","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","21","importance","S","other","moral","0.4565","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","4","22","importance","C","self","immoral","0.5262","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","23","importance","Tra","self","moral","0.5387","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","4","24","importance","S","other","moral","0.6128","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","1","importance","S","other","moral","0.5469","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","2","importance","C","self","immoral","0.5430","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","3","importance","P","other","immoral","0.5171","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","4","importance","C","self","immoral","0.4973","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","5","importance","Tra","self","moral","0.5633","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","6","importance","C","self","immoral","0.5835","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","7","importance","P","other","immoral","0.5495","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","8","importance","C","self","immoral","0.5497","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","9","importance","Tra","self","moral","0.5719","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","10","importance","Tra","self","moral","0.5760","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","11","importance","S","other","moral","0.5320","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","12","importance","P","other","immoral","0.5202","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","13","importance","S","other","moral","0.5523","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","14","importance","C","self","immoral","0.5664","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","15","importance","S","other","moral","0.5566","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","16","importance","Tra","self","moral","0.5907","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","17","importance","S","other","moral","0.5348","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","18","importance","Tra","self","moral","0.5609","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","19","importance","P","other","immoral","0.5211","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","20","importance","P","other","immoral","0.5252","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","21","importance","P","other","immoral","0.7913","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","5","22","importance","C","self","immoral","0.5055","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","23","importance","Tra","self","moral","0.5575","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","5","24","importance","S","other","moral","0.5196","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","1","importance","S","other","moral","0.4678","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","2","importance","S","other","moral","0.5339","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","3","importance","Tra","self","moral","0.5161","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","4","importance","Tra","self","moral","0.4781","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","5","importance","P","other","immoral","0.5063","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","6","importance","P","other","immoral","0.5363","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","7","importance","Tra","self","moral","0.5825","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","8","importance","C","self","immoral","0.5226","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","9","importance","P","other","immoral","0.4528","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","10","importance","C","self","immoral","0.6329","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","11","importance","S","other","moral","0.6069","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","12","importance","C","self","immoral","0.6111","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","13","importance","P","other","immoral","0.5133","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","14","importance","S","other","moral","0.5234","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","15","importance","S","other","moral","0.5255","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","16","importance","C","self","immoral","0.4736","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","17","importance","C","self","immoral","0.4937","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","18","importance","Tra","self","moral","0.7258","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","19","importance","Tra","self","moral","0.5420","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","20","importance","P","other","immoral","0.5341","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","21","importance","C","self","immoral","0.6002","O","1","important"
"7007","21","male","R","Tra","C","S","P","5","6","22","importance","S","other","moral","0.6579","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","23","importance","P","other","immoral","0.5906","P","1","unimportant"
"7007","21","male","R","Tra","C","S","P","5","6","24","importance","Tra","self","moral","0.6027","O","1","important"
"7007","21","male","R","Tra","C","S","P","6","1","1","self","Tra","self","moral","0.4053","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","2","self","S","other","moral","0.8175","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","3","self","C","self","immoral","0.4955","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","4","self","Tra","self","moral","0.5736","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","5","self","C","self","immoral","0.4259","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","6","self","S","other","moral","0.6160","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","7","self","P","other","immoral","0.6401","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","8","self","C","self","immoral","0.5322","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","9","self","S","other","moral","0.5724","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","10","self","C","self","immoral","0.5464","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","11","self","P","other","immoral","0.4465","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","12","self","Tra","self","moral","0.3907","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","13","self","C","self","immoral","0.4488","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","14","self","Tra","self","moral","0.3889","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","15","self","P","other","immoral","0.4651","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","16","self","P","other","immoral","0.3992","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","17","self","Tra","self","moral","0.6054","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","18","self","S","other","moral","0.7034","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","19","self","P","other","immoral","0.5455","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","20","self","Tra","self","moral","0.5557","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","1","21","self","S","other","moral","0.5478","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","22","self","P","other","immoral","0.5279","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","23","self","S","other","moral","0.6800","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","1","24","self","C","self","immoral","0.5622","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","1","self","P","other","immoral","0.5322","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","2","self","C","self","immoral","0.5403","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","3","self","S","other","moral","0.5625","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","4","self","P","other","immoral","0.4807","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","5","self","S","other","moral","0.5088","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","6","self","C","self","immoral","0.5088","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","7","self","S","other","moral","0.5111","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","8","self","P","other","immoral","0.6291","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","9","self","C","self","immoral","0.5372","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","10","self","P","other","immoral","0.4594","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","11","self","Tra","self","moral","0.4375","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","12","self","S","other","moral","0.5536","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","13","self","P","other","immoral","0.5098","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","14","self","C","self","immoral","0.5399","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","15","self","Tra","self","moral","0.5000","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","16","self","S","other","moral","0.6202","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","17","self","Tra","self","moral","0.5003","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","18","self","Tra","self","moral","0.4844","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","19","self","Tra","self","moral","0.4365","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","20","self","C","self","immoral","0.4707","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","21","self","P","other","immoral","0.5268","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","2","22","self","C","self","immoral","0.4629","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","23","self","Tra","self","moral","0.5010","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","2","24","self","S","other","moral","0.6170","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","1","self","S","other","moral","0.6914","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","2","self","S","other","moral","0.5994","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","3","self","P","other","immoral","0.6316","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","4","self","S","other","moral","0.5556","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","5","self","S","other","moral","0.6397","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","6","self","P","other","immoral","0.5679","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","7","self","S","other","moral","0.5400","H","1","other"
"7007","21","male","R","Tra","C","S","P","6","3","8","self","Tra","self","moral","0.6161","J","1","self"
"7007","21","male","R","Tra","C","S","P","6","3","9","self","Tra","self","moral","0.6043","J","1","self"
