"subj_idx","val","id","stim","response","rt"
7311,"Bad","Other",0,0,0.3864
7311,"Good","Other",0,0,0.5281
7311,"Good","Self",1,1,0.4585
7311,"Bad","Self",1,1,0.7438
7311,"Good","Other",0,0,0.3994
7311,"Bad","Other",0,0,0.4681
7311,"Good","Self",1,1,0.4903
7311,"Bad","Other",0,0,0.4288
7311,"Bad","Other",0,0,0.3384
7311,"Good","Other",0,0,0.3314
7311,"Bad","Self",1,1,0.4407
7311,"Good","Self",1,1,0.4223
7311,"Bad","Other",0,0,0.3439
7311,"Bad","Self",1,1,0.3007
7311,"Bad","Self",1,1,0.4278
7311,"Good","Other",0,0,0.4547
7311,"Good","Other",0,0,0.4302
7311,"Bad","Self",1,1,0.3724
7311,"Good","Self",1,1,0.4078
7311,"Bad","Other",0,0,0.3957
7311,"Good","Self",1,1,0.3443
7311,"Good","Self",1,1,0.4258
7311,"Good","Other",0,0,0.3879
7311,"Bad","Self",1,1,0.3215
7311,"Bad","Other",0,0,0.3715
7311,"Good","Other",0,0,0.4536
7311,"Bad","Self",1,1,0.4325
7311,"Good","Self",1,1,0.354
7311,"Bad","Other",0,0,0.4989
7311,"Good","Other",0,1,0.6021
7311,"Bad","Other",0,0,0.5486
7311,"Bad","Self",1,1,0.2832
7311,"Good","Other",0,0,0.4377
7311,"Good","Self",1,1,0.3488
7311,"Good","Self",1,1,0.4039
7311,"Bad","Other",0,0,0.5155
7311,"Bad","Other",0,0,0.3805
7311,"Good","Other",0,0,0.6178
7311,"Good","Other",0,0,0.3492
7311,"Good","Self",1,1,0.394
7311,"Bad","Self",1,1,0.7544
7311,"Bad","Self",1,1,0.4232
7311,"Bad","Other",0,0,0.46
7311,"Good","Self",1,1,0.3796
7311,"Good","Self",1,1,0.3274
7311,"Good","Other",0,0,0.3965
7311,"Bad","Other",0,0,0.4782
7311,"Bad","Self",1,1,0.5196
7311,"Bad","Self",1,1,0.4025
7311,"Good","Self",1,0,0.3127
7311,"Good","Other",0,0,0.4487
7311,"Good","Other",0,0,0.333
7311,"Bad","Self",1,0,0.3434
7311,"Good","Self",1,1,0.3261
7311,"Good","Self",1,1,0.3408
7311,"Good","Self",1,1,0.2722
7311,"Bad","Self",1,1,0.3316
7311,"Good","Other",0,0,0.348
7311,"Good","Other",0,0,0.6036
7311,"Bad","Other",0,0,0.5227
7311,"Bad","Self",1,1,0.2597
7311,"Bad","Other",0,0,0.3591
7311,"Bad","Other",0,0,0.3762
7311,"Bad","Other",0,0,0.3569
7311,"Bad","Other",0,0,0.2652
7311,"Good","Self",1,0,0.2959
7311,"Bad","Self",1,1,0.3829
7311,"Bad","Self",1,1,0.2719
7311,"Good","Self",1,1,0.3986
7311,"Good","Other",0,0,0.3394
7311,"Bad","Self",1,1,0.3264
7311,"Bad","Other",0,0,0.4746
7311,"Good","Other",0,0,0.4464
7311,"Bad","Other",0,0,0.4183
7311,"Bad","Self",1,1,0.3319
7311,"Bad","Self",1,1,0.3648
7311,"Bad","Other",0,0,0.3405
7311,"Good","Self",1,0,0.2934
7311,"Good","Self",1,1,0.3878
7311,"Good","Self",1,1,0.2983
7311,"Bad","Other",0,0,0.3054
7311,"Good","Self",1,1,0.3097
7311,"Good","Other",0,0,0.3508
7311,"Good","Other",0,0,0.3913
7311,"Bad","Self",1,1,0.4639
7311,"Bad","Self",1,1,0.3114
7311,"Good","Self",1,1,0.3915
7311,"Bad","Self",1,0,0.3332
7311,"Good","Other",0,0,0.4476
7311,"Good","Other",0,0,0.5394
7311,"Bad","Other",0,0,0.5758
7311,"Good","Other",0,0,0.3702
7311,"Good","Other",0,0,0.2714
7311,"Bad","Other",0,0,0.3345
7311,"Bad","Other",0,0,0.3257
7311,"Bad","Self",1,1,0.4193
7311,"Good","Self",1,1,0.2972
7311,"Good","Other",0,0,0.34
7311,"Bad","Other",0,0,0.4572
7311,"Bad","Self",1,1,0.3368
7311,"Bad","Other",0,0,0.3481
7311,"Bad","Self",1,1,0.3477
7311,"Good","Self",1,1,0.432
7311,"Bad","Self",1,1,0.4368
7311,"Bad","Self",1,1,0.315
7311,"Bad","Other",0,0,0.3904
7311,"Good","Self",1,1,0.3109
7311,"Bad","Self",1,1,0.4309
7311,"Good","Self",1,1,0.4037
7311,"Good","Other",0,0,0.3911
7311,"Bad","Other",0,0,0.3799
7311,"Bad","Other",0,0,0.3763
7311,"Good","Other",0,0,0.4063
7311,"Bad","Other",0,0,0.3434
7311,"Good","Self",1,1,0.4201
7311,"Good","Self",1,1,0.2927
7311,"Bad","Self",1,0,0.2993
7311,"Good","Other",0,0,0.3728
7311,"Good","Self",1,1,0.3611
7311,"Good","Other",0,0,0.356
7311,"Good","Other",0,0,0.4125
7311,"Bad","Self",1,1,0.5934
7311,"Bad","Self",1,1,0.3309
7311,"Bad","Self",1,1,0.301
7311,"Good","Self",1,1,0.3692
7311,"Bad","Other",0,0,0.3142
7311,"Bad","Self",1,1,0.3316
7311,"Bad","Other",0,0,0.3321
7311,"Good","Self",1,1,0.3355
7311,"Good","Other",0,0,0.5473
7311,"Good","Other",0,0,0.5351
7311,"Good","Self",1,1,0.3404
7311,"Good","Self",1,1,0.2516
7311,"Bad","Self",1,1,0.3039
7311,"Good","Self",1,1,0.2818
7311,"Bad","Other",0,0,0.3091
7311,"Good","Other",0,1,0.2686
7311,"Good","Other",0,0,0.4242
7311,"Bad","Other",0,0,0.4336
7311,"Bad","Other",0,0,0.4166
7311,"Bad","Self",1,0,0.549
7311,"Bad","Other",0,0,0.3292
7311,"Good","Self",1,1,0.4559
7311,"Good","Other",0,0,0.3364
7311,"Good","Other",0,0,0.329
7311,"Bad","Self",1,1,0.4723
7311,"Bad","Other",0,0,0.3915
7311,"Bad","Other",0,0,0.5324
7311,"Bad","Other",0,0,0.4053
7311,"Good","Other",0,1,0.6722
7311,"Bad","Other",0,0,0.3947
7311,"Good","Other",0,0,0.6234
7311,"Good","Self",1,1,0.377
7311,"Bad","Other",0,0,0.384
7311,"Bad","Self",1,0,0.4994
7311,"Good","Self",1,1,0.3376
7311,"Bad","Self",1,0,0.334
7311,"Bad","Self",1,0,0.2977
7311,"Bad","Self",1,0,0.3477
7311,"Good","Self",1,1,0.3595
7311,"Good","Other",0,0,0.5255
7311,"Bad","Self",1,0,0.3601
7311,"Good","Self",1,1,0.3202
7311,"Bad","Other",0,0,0.435
7311,"Good","Other",0,0,0.5583
7311,"Good","Other",0,0,0.3518
7311,"Good","Self",1,1,0.48
7311,"Good","Self",1,0,0.3549
7311,"Good","Other",0,0,0.4237
7311,"Good","Other",0,0,0.3766
7311,"Bad","Other",0,0,0.3329
7311,"Bad","Other",0,0,0.3052
7311,"Bad","Self",1,1,0.4003
7311,"Bad","Self",1,1,0.2522
7311,"Good","Self",1,1,0.4701
7311,"Good","Self",1,1,0.2865
7311,"Good","Self",1,0,0.4101
7311,"Bad","Other",0,0,0.453
7311,"Good","Self",1,1,0.255
7311,"Good","Self",1,1,0.3068
7311,"Bad","Other",0,0,0.3619
7311,"Good","Self",1,1,0.4941
7311,"Good","Other",0,0,0.4057
7311,"Bad","Self",1,1,0.3028
7311,"Good","Other",0,0,0.3122
7311,"Good","Other",0,0,0.2976
7311,"Good","Other",0,1,0.3388
7311,"Bad","Other",0,0,0.5044
7311,"Bad","Self",1,1,0.5403
7311,"Bad","Self",1,1,0.4867
7311,"Bad","Self",1,1,0.3498
7311,"Good","Other",0,0,0.4421
7311,"Good","Other",0,0,0.4355
7311,"Bad","Other",0,0,0.8186
7311,"Good","Other",0,0,0.4558
7311,"Bad","Self",1,1,0.4417
7311,"Good","Other",0,0,0.4602
7311,"Bad","Other",0,0,0.3158
7311,"Bad","Other",0,0,0.3276
7311,"Good","Self",1,1,0.4153
7311,"Good","Self",1,1,0.3725
7311,"Good","Self",1,1,0.2859
7311,"Bad","Self",1,0,0.3374
7311,"Bad","Other",0,0,0.4257
7311,"Good","Other",0,0,0.4428
7311,"Bad","Self",1,1,0.3831
7311,"Bad","Other",0,0,0.3342
7311,"Good","Other",0,0,0.4534
7311,"Good","Self",1,1,0.2703
7311,"Good","Other",0,0,0.3213
7311,"Good","Self",1,1,0.3373
7311,"Bad","Self",1,0,0.3369
7311,"Bad","Other",0,0,0.4207
7311,"Bad","Self",1,1,0.3285
7311,"Bad","Self",1,1,0.2891
7311,"Good","Self",1,1,0.381
7311,"Bad","Other",0,0,0.3339
7311,"Bad","Other",0,0,0.3411
7311,"Good","Other",0,0,0.3891
7311,"Good","Other",0,0,0.4427
7311,"Bad","Self",1,1,0.3464
7311,"Good","Other",0,0,0.4298
7311,"Good","Self",1,1,0.3517
7311,"Bad","Self",1,1,0.3687
7311,"Bad","Self",1,1,0.3142
7311,"Good","Self",1,1,0.4889
7311,"Good","Other",0,0,0.3637
7311,"Bad","Other",0,0,0.4081
7311,"Good","Self",1,1,0.3746
7311,"Bad","Other",0,0,0.3549
7311,"Bad","Self",1,1,0.3785
7311,"Bad","Other",0,0,0.3367
7311,"Good","Self",1,1,0.5533
7311,"Bad","Self",1,1,0.3459
7311,"Good","Other",0,0,0.4518
7311,"Bad","Other",0,0,0.4929
7311,"Good","Other",0,0,0.7494
7311,"Good","Self",1,1,0.3909
7311,"Good","Self",1,1,0.3406
7311,"Good","Self",1,1,0.4594
7311,"Good","Other",0,0,0.2958
7311,"Bad","Other",0,0,0.4026
7311,"Good","Self",1,0,0.3414
7311,"Bad","Other",0,0,0.3783
7311,"Good","Self",1,1,0.4447
7311,"Bad","Self",1,1,0.2852
7311,"Bad","Other",0,0,0.3243
7311,"Bad","Self",1,1,0.3319
7311,"Bad","Other",0,0,0.3748
7311,"Good","Other",0,0,0.5679
7311,"Good","Self",1,1,0.4013
7311,"Good","Other",0,0,0.3547
7311,"Bad","Self",1,1,0.4245
7311,"Bad","Other",0,0,0.3384
7311,"Good","Other",0,0,0.4162
7311,"Bad","Self",1,0,0.5527
7311,"Bad","Other",0,0,0.4196
7311,"Bad","Self",1,1,0.3043
7311,"Good","Other",0,0,0.4489
7311,"Good","Self",1,1,0.575
7311,"Good","Self",1,1,0.408
7311,"Good","Other",0,0,0.3969
7311,"Bad","Self",1,1,0.3146
7312,"Good","Other",0,0,1.039
7312,"Bad","Self",1,1,0.5752
7312,"Good","Self",1,1,0.565
7312,"Good","Other",0,0,0.6878
7312,"Bad","Other",0,0,0.5223
7312,"Good","Self",1,1,0.5924
7312,"Good","Other",0,0,0.5581
7312,"Good","Self",1,1,0.546
7312,"Bad","Other",0,0,0.4407
7312,"Bad","Self",1,1,0.8243
7312,"Good","Other",0,0,0.5839
7312,"Bad","Other",0,0,0.6061
7312,"Good","Self",1,1,0.4174
7312,"Bad","Other",0,0,0.7803
7312,"Good","Other",0,0,0.6661
7312,"Good","Other",0,0,0.6582
7312,"Bad","Other",0,0,0.548
7312,"Bad","Self",1,1,0.3627
7312,"Bad","Other",0,0,0.4748
7312,"Good","Self",1,1,0.5309
7312,"Bad","Self",1,0,0.7851
7312,"Bad","Self",1,1,0.5818
7312,"Good","Self",1,1,0.5805
7312,"Bad","Other",0,0,0.4437
7312,"Bad","Other",0,0,0.6912
7312,"Good","Self",1,1,0.4598
7312,"Bad","Self",1,1,0.5892
7312,"Good","Self",1,1,0.5305
7312,"Bad","Self",1,1,0.4802
7312,"Bad","Other",0,0,0.7288
7312,"Good","Other",0,0,0.6949
7312,"Good","Self",1,1,0.4587
7312,"Good","Other",0,0,0.5078
7312,"Bad","Self",1,1,0.8434
7312,"Bad","Self",1,1,0.5333
7312,"Bad","Self",1,1,0.4092
7312,"Good","Other",0,0,0.3472
7312,"Bad","Self",1,1,0.4982
7312,"Bad","Other",0,0,0.5849
7312,"Good","Self",1,1,0.5163
7312,"Good","Self",1,1,0.6463
7312,"Bad","Other",0,0,0.8515
7312,"Good","Other",0,0,0.6262
7312,"Good","Other",0,0,0.6578
7312,"Good","Self",1,1,0.5562
7312,"Good","Other",0,0,0.824
7312,"Bad","Other",0,0,0.9879
7312,"Good","Other",0,0,0.5247
7312,"Good","Self",1,1,0.4113
7312,"Bad","Self",1,1,0.9756
7312,"Bad","Self",1,1,0.5504
7312,"Bad","Self",1,1,0.507
7312,"Good","Self",1,1,0.5298
7312,"Good","Other",0,0,0.5463
7312,"Bad","Other",0,0,0.5444
7312,"Good","Self",1,1,0.577
7312,"Bad","Other",0,0,0.5427
7312,"Bad","Other",0,0,0.8806
7312,"Bad","Other",0,0,0.5227
7312,"Good","Self",1,1,0.5223
7312,"Bad","Other",0,0,0.527
7312,"Good","Self",1,1,0.4589
7312,"Good","Self",1,1,0.4778
7312,"Bad","Other",0,0,0.4289
7312,"Good","Other",0,0,0.6531
7312,"Good","Other",0,0,0.4921
7312,"Good","Other",0,0,0.5426
7312,"Bad","Self",1,1,0.3582
7312,"Bad","Self",1,1,0.4721
7312,"Bad","Self",1,1,0.403
7312,"Good","Other",0,0,0.579
7312,"Good","Self",1,1,0.5523
7312,"Bad","Self",1,1,0.6206
7312,"Bad","Other",0,0,0.5505
7312,"Bad","Self",1,1,0.4876
7312,"Bad","Other",0,0,0.5837
7312,"Good","Self",1,1,0.4769
7312,"Good","Self",1,1,0.3956
7312,"Bad","Self",1,1,0.508
7312,"Good","Other",0,0,0.5966
7312,"Good","Self",1,1,0.5417
7312,"Bad","Self",1,1,0.7206
7312,"Bad","Other",0,0,0.6882
7312,"Bad","Self",1,1,0.5489
7312,"Bad","Other",0,0,0.6229
7312,"Good","Self",1,1,0.4903
7312,"Bad","Self",1,1,0.6894
7312,"Good","Other",0,0,0.5074
7312,"Good","Other",0,0,0.7606
7312,"Bad","Other",0,0,0.8713
7312,"Good","Other",0,0,0.5759
7312,"Good","Self",1,1,0.5406
7312,"Bad","Other",0,0,0.528
7312,"Good","Other",0,0,0.5869
7312,"Good","Other",0,0,0.5399
7312,"Good","Other",0,0,0.6068
7312,"Good","Self",1,1,0.5368
7312,"Bad","Other",0,0,0.679
7312,"Good","Self",1,1,0.5248
7312,"Bad","Other",0,0,0.5356
7312,"Bad","Other",0,0,0.7479
7312,"Bad","Other",0,0,0.5277
7312,"Good","Self",1,1,0.5715
7312,"Good","Self",1,1,0.4808
7312,"Good","Other",0,0,0.5581
7312,"Good","Other",0,0,0.4325
7312,"Bad","Self",1,1,0.5977
7312,"Bad","Self",1,1,0.5234
7312,"Bad","Self",1,1,0.4911
7312,"Bad","Other",0,0,0.5067
7312,"Good","Other",0,1,0.4955
7312,"Bad","Self",1,1,0.9863
7312,"Good","Other",0,0,0.5963
7312,"Bad","Self",1,1,0.61
7312,"Good","Other",0,0,0.6326
7312,"Bad","Other",0,0,0.5274
7312,"Good","Self",1,1,0.7595
7312,"Good","Self",1,1,0.5262
7312,"Bad","Self",1,1,0.601
7312,"Bad","Other",0,0,0.9584
7312,"Good","Self",1,1,0.4386
7312,"Bad","Self",1,1,0.944
7312,"Good","Self",1,1,0.4862
7312,"Bad","Self",1,1,1.0741
7312,"Good","Self",1,1,0.4507
7312,"Bad","Other",0,0,0.6173
7312,"Good","Other",0,1,0.9166
7312,"Bad","Other",0,0,0.7605
7312,"Good","Other",0,0,0.626
7312,"Bad","Other",0,0,0.7038
7312,"Good","Other",0,0,0.54
7312,"Good","Self",1,1,0.6587
7312,"Bad","Other",0,0,0.5957
7312,"Bad","Self",1,1,0.896
7312,"Good","Other",0,0,0.5638
7312,"Bad","Other",0,0,0.6717
7312,"Good","Other",0,0,0.5598
7312,"Good","Self",1,1,0.6586
7312,"Bad","Self",1,1,0.7642
7312,"Good","Self",1,1,0.5125
7312,"Bad","Self",1,1,0.5526
7312,"Good","Other",0,0,0.4448
7312,"Bad","Self",1,1,0.6976
7312,"Good","Other",0,0,0.5194
7312,"Good","Self",1,1,0.4676
7312,"Bad","Other",0,0,0.6832
7312,"Good","Self",1,1,0.5582
7312,"Bad","Other",0,0,0.4528
7312,"Bad","Other",0,0,0.4938
7312,"Good","Other",0,0,0.4223
7312,"Good","Self",1,1,0.3066
7312,"Bad","Self",1,1,0.5882
7312,"Good","Self",1,1,0.4085
7312,"Good","Self",1,1,0.4212
7312,"Bad","Self",1,1,0.4812
7312,"Good","Other",0,1,0.4581
7312,"Bad","Self",1,1,0.6007
7312,"Bad","Self",1,1,0.4323
7312,"Bad","Other",0,0,0.3095
7312,"Good","Other",0,0,0.5243
7312,"Good","Other",0,0,0.5045
7312,"Bad","Self",1,1,0.5935
7312,"Good","Other",0,0,0.5325
7312,"Good","Self",1,1,0.4417
7312,"Bad","Self",1,1,0.4794
7312,"Bad","Other",0,0,0.5331
7312,"Bad","Other",0,0,0.5295
7312,"Good","Self",1,1,0.4562
7312,"Good","Other",0,0,0.6347
7312,"Bad","Self",1,1,0.5233
7312,"Bad","Self",1,1,0.4833
7312,"Bad","Self",1,1,0.4847
7312,"Bad","Self",1,1,0.3931
7312,"Bad","Self",1,1,0.4492
7312,"Bad","Other",0,0,0.542
7312,"Bad","Other",0,0,0.5303
7312,"Good","Self",1,1,0.3934
7312,"Good","Self",1,1,0.5497
7312,"Good","Self",1,1,0.4213
7312,"Good","Other",0,0,0.5814
7312,"Bad","Other",0,0,0.613
7312,"Good","Self",1,1,0.6333
7312,"Good","Other",0,0,0.5938
7312,"Good","Other",0,0,0.5468
7312,"Good","Other",0,0,0.5483
7312,"Bad","Other",0,0,0.5888
7312,"Bad","Other",0,0,0.5352
7312,"Bad","Other",0,0,0.4817
7312,"Good","Other",0,0,0.7744
7312,"Good","Self",1,1,0.5077
7312,"Bad","Self",1,1,0.4706
7312,"Good","Other",0,0,0.5262
7312,"Good","Other",0,0,0.5611
7312,"Bad","Other",0,0,0.5838
7312,"Bad","Other",0,0,0.4778
7312,"Bad","Other",0,0,0.4187
7312,"Good","Self",1,1,0.5331
7312,"Bad","Self",1,1,0.8922
7312,"Good","Self",1,1,0.5173
7312,"Bad","Self",1,1,0.492
7312,"Bad","Other",0,0,0.5668
7312,"Bad","Self",1,1,0.5805
7312,"Good","Self",1,1,0.4263
7312,"Good","Other",0,0,0.5732
7312,"Good","Other",0,0,0.5333
7312,"Good","Other",0,0,0.395
7312,"Bad","Self",1,1,0.4816
7312,"Good","Self",1,1,0.4564
7312,"Bad","Self",1,1,0.5618
7312,"Good","Self",1,1,0.5276
7312,"Good","Other",0,0,0.7464
7312,"Bad","Other",0,0,0.4707
7312,"Bad","Other",0,0,0.4966
7312,"Bad","Self",1,1,0.5753
7312,"Good","Self",1,1,0.4267
7312,"Good","Other",0,0,0.5181
7312,"Bad","Other",0,0,0.4613
7312,"Good","Self",1,1,0.5192
7312,"Bad","Self",1,1,0.5597
7312,"Bad","Self",1,1,0.4421
7312,"Good","Other",0,0,0.5001
7312,"Good","Other",0,0,0.7415
7312,"Bad","Other",0,0,0.5648
7312,"Bad","Other",0,0,0.5182
7312,"Good","Self",1,1,0.7306
7312,"Good","Other",0,0,1.0797
7312,"Good","Self",1,1,0.5288
7312,"Bad","Other",0,0,0.5035
7312,"Good","Self",1,1,0.4918
7312,"Good","Self",1,1,0.4636
7312,"Bad","Self",1,1,0.5875
7312,"Bad","Self",1,1,0.3682
7312,"Bad","Self",1,1,0.4158
7312,"Good","Self",1,1,0.5228
7312,"Bad","Other",0,0,0.5792
7312,"Good","Other",0,0,0.7008
7312,"Good","Other",0,0,0.5084
7312,"Bad","Self",1,1,0.4901
7312,"Bad","Other",0,0,0.589
7312,"Bad","Self",1,0,0.599
7312,"Good","Self",1,1,0.4467
7312,"Bad","Other",0,0,0.6313
7312,"Good","Other",0,0,0.6492
7312,"Good","Self",1,1,0.3825
7312,"Good","Self",1,1,0.5044
7312,"Good","Self",1,1,0.2937
7312,"Bad","Self",1,1,0.4523
7312,"Good","Other",0,0,0.6016
7312,"Good","Self",1,1,0.4487
7312,"Bad","Other",0,0,0.6154
7312,"Good","Other",0,1,0.5368
7312,"Bad","Self",1,0,0.6889
7312,"Bad","Other",0,0,0.6241
7312,"Good","Other",0,0,0.691
7312,"Good","Other",0,0,0.5886
7312,"Bad","Self",1,1,0.5453
7312,"Bad","Other",0,0,0.5048
7312,"Bad","Other",0,0,0.5967
7312,"Bad","Self",1,1,0.7765
7312,"Bad","Self",1,1,0.4947
7312,"Good","Other",0,0,0.587
7312,"Good","Self",1,1,0.4723
7312,"Bad","Other",0,0,0.7119
7312,"Bad","Self",1,1,0.5247
7312,"Good","Self",1,1,0.4843
7312,"Good","Other",0,0,0.755
7312,"Bad","Other",0,0,0.6473
7312,"Bad","Other",0,0,0.4954
7312,"Good","Self",1,1,0.4963
7312,"Good","Self",1,1,0.4804
7312,"Bad","Other",0,0,0.5591
7312,"Bad","Other",0,0,0.4942
7312,"Bad","Self",1,1,0.5629
7312,"Good","Other",0,0,0.668
7312,"Good","Self",1,1,0.46
7312,"Good","Other",0,0,0.6804
7312,"Bad","Other",0,0,0.7684
7312,"Bad","Other",0,0,0.4885
7312,"Bad","Self",1,1,0.7507
7312,"Good","Other",0,0,0.5588
7312,"Bad","Self",1,1,0.5922
7312,"Good","Self",1,1,0.4785
7312,"Bad","Self",1,1,0.5934
7312,"Good","Other",0,0,0.6019
7312,"Bad","Self",1,1,0.4669
7312,"Good","Self",1,1,0.4368
7312,"Good","Other",0,0,0.6633
7312,"Bad","Other",0,0,0.6099
7312,"Bad","Self",1,1,0.5168
7312,"Good","Other",0,0,0.4688
7312,"Good","Self",1,1,0.379
7312,"Bad","Self",1,1,0.5014
7312,"Bad","Self",1,1,0.3439
7312,"Good","Self",1,1,0.4861
7312,"Good","Other",0,0,0.616
7312,"Good","Other",0,0,0.5134
7312,"Bad","Self",1,1,0.459
7312,"Bad","Self",1,1,0.4468
7312,"Bad","Self",1,1,0.5396
7312,"Good","Other",0,0,0.5736
7312,"Good","Self",1,1,0.4922
7312,"Bad","Other",0,0,0.4344
7312,"Good","Self",1,1,0.3912
7312,"Bad","Other",0,0,0.5677
7312,"Good","Self",1,1,0.4943
7312,"Good","Other",0,0,0.8473
7312,"Good","Other",0,0,0.4869
7312,"Good","Self",1,1,0.6503
7312,"Bad","Other",0,0,0.5564
7312,"Bad","Other",0,0,0.6157
7312,"Bad","Other",0,0,0.4731
7312,"Bad","Self",1,1,0.5005
7312,"Good","Other",0,0,0.5316
7312,"Bad","Other",0,0,0.5627
7312,"Good","Self",1,1,0.4268
7312,"Bad","Other",0,0,0.6424
7312,"Good","Self",1,1,0.482
7312,"Good","Self",1,1,0.525
7312,"Bad","Self",1,1,0.6149
7312,"Good","Self",1,1,0.4615
7312,"Bad","Other",0,0,0.7491
7312,"Good","Other",0,0,0.6782
7312,"Good","Other",0,0,0.6458
7312,"Bad","Self",1,1,0.69
7312,"Bad","Other",0,0,1.0337
7312,"Bad","Self",1,1,0.4196
7312,"Good","Self",1,1,0.6461
7312,"Good","Self",1,1,0.4433
7312,"Bad","Other",0,0,0.5874
7312,"Bad","Other",0,0,0.5361
7312,"Bad","Self",1,1,0.7762
7312,"Good","Other",0,0,0.6925
7312,"Good","Other",0,0,0.6328
7312,"Bad","Self",1,1,0.8881
7312,"Good","Other",0,0,0.6311
7312,"Bad","Self",1,1,0.7127
7312,"Good","Other",0,0,0.7396
7312,"Good","Self",1,1,0.4968
7312,"Bad","Self",1,1,0.5468
7312,"Bad","Self",1,1,0.4631
7312,"Bad","Self",1,1,0.4848
7312,"Bad","Other",0,0,0.3927
7312,"Good","Self",1,1,0.4096
7312,"Bad","Other",0,0,0.5255
7312,"Bad","Self",1,1,0.606
7312,"Good","Self",1,1,0.5166
7312,"Bad","Other",0,0,0.8452
7312,"Good","Self",1,1,0.562
7312,"Good","Self",1,1,0.7833
7312,"Good","Other",0,1,0.8106
7312,"Bad","Other",0,0,0.5486
7312,"Bad","Other",0,0,0.5802
7312,"Good","Other",0,0,0.5554
7312,"Bad","Self",1,1,0.6496
7312,"Good","Other",0,0,0.5587
7312,"Bad","Other",0,0,0.5781
7312,"Good","Self",1,1,0.4503
7312,"Good","Other",0,0,0.5163
7313,"Good","Self",1,1,0.2813
7313,"Good","Other",0,1,0.4112
7313,"Good","Other",0,1,0.4126
7313,"Good","Other",0,1,0.538
7313,"Bad","Other",0,0,0.2927
7313,"Good","Self",1,0,0.4613
7313,"Bad","Self",1,1,0.7799
7313,"Bad","Other",0,0,0.6521
7313,"Bad","Self",1,1,0.3072
7313,"Bad","Self",1,0,0.1821
7313,"Bad","Other",0,0,0.7539
7313,"Good","Self",1,0,0.2575
7313,"Bad","Self",1,1,0.8312
7313,"Good","Self",1,1,0.9724
7313,"Bad","Other",0,0,0.8379
7313,"Bad","Other",0,0,0.592
7313,"Good","Other",0,0,0.4872
7313,"Bad","Self",1,1,0.257
7313,"Good","Self",1,1,0.2821
7313,"Bad","Self",1,1,0.6451
7313,"Bad","Self",1,1,0.4846
7313,"Good","Self",1,1,0.2164
7313,"Good","Other",0,0,0.3417
7313,"Bad","Other",0,1,0.6697
7313,"Good","Self",1,1,0.2693
7313,"Bad","Other",0,0,0.5402
7313,"Good","Self",1,1,0.4611
7313,"Bad","Other",0,1,0.3703
7313,"Good","Self",1,0,0.2499
7313,"Good","Other",0,0,0.5347
7313,"Bad","Self",1,1,0.4407
7313,"Good","Other",0,0,0.5503
7313,"Good","Self",1,1,0.269
7313,"Good","Other",0,0,0.6917
7313,"Good","Other",0,0,0.5025
7313,"Bad","Other",0,0,0.5482
7313,"Bad","Self",1,1,0.2608
7313,"Bad","Other",0,0,0.4547
7313,"Bad","Self",1,1,0.3884
7313,"Bad","Self",1,1,0.6619
7313,"Bad","Other",0,0,0.3613
7313,"Bad","Self",1,1,0.5689
7313,"Bad","Other",0,0,0.4371
7313,"Good","Other",0,0,0.4613
7313,"Bad","Self",1,1,0.3809
7313,"Good","Self",1,1,0.4708
7313,"Good","Self",1,1,0.6045
7313,"Good","Self",1,1,0.3689
7313,"Good","Self",1,1,0.2555
7313,"Good","Self",1,1,0.3111
7313,"Bad","Self",1,1,0.3982
7313,"Good","Self",1,1,0.4175
7313,"Good","Other",0,1,0.4021
7313,"Good","Other",0,0,0.4882
7313,"Good","Other",0,0,0.3576
7313,"Bad","Other",0,0,0.5411
7313,"Bad","Other",0,0,0.3101
7313,"Bad","Self",1,0,0.2834
7313,"Bad","Other",0,0,0.4462
7313,"Bad","Self",1,1,0.4355
7313,"Good","Other",0,0,0.4242
7313,"Good","Self",1,1,0.4921
7313,"Bad","Other",0,0,0.671
7313,"Good","Other",0,1,0.536
7313,"Bad","Self",1,1,0.4274
7313,"Good","Other",0,0,0.3178
7313,"Good","Self",1,1,0.6802
7313,"Bad","Other",0,0,0.46
7313,"Good","Self",1,1,0.6131
7313,"Good","Other",0,1,0.9854
7313,"Bad","Self",1,1,0.3802
7313,"Bad","Self",1,1,0.482
7313,"Good","Self",1,1,0.2726
7313,"Good","Self",1,1,0.4237
7313,"Bad","Other",0,0,0.6948
7313,"Bad","Other",0,0,0.3857
7313,"Good","Other",0,0,0.5138
7313,"Good","Self",1,1,0.4909
7313,"Good","Other",0,0,0.4764
7313,"Bad","Self",1,1,0.3992
7313,"Bad","Other",0,1,0.5245
7313,"Good","Other",0,0,0.5818
7313,"Bad","Other",0,1,0.5518
7313,"Good","Other",0,0,0.5646
7313,"Bad","Other",0,0,0.4033
7313,"Bad","Other",0,0,0.3055
7313,"Bad","Self",1,1,0.4919
7313,"Good","Other",0,0,0.7414
7313,"Bad","Self",1,1,0.5414
7313,"Bad","Self",1,1,0.4291
7313,"Good","Self",1,1,0.8043
7313,"Good","Self",1,1,0.3718
7313,"Good","Other",0,0,0.5384
7313,"Bad","Self",1,1,0.5041
7313,"Good","Self",1,1,0.5984
7313,"Bad","Other",0,0,0.4215
7313,"Good","Other",0,0,0.5722
7313,"Good","Self",1,1,0.5924
7313,"Good","Other",0,0,0.6381
