"Subject","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","Block","Bin","Trial","Task","shapeName","Identity","Morality","RT","ResponseKey","ACC","trialType"
7004,22,"female","R","C","S","P","Tra",4,6,11,"Id","Tra","Other","Bad",0.5321,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",4,6,12,"Id","C","Self","Good",0.3923,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,13,"Id","Tra","Other","Bad",0.5005,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",4,6,14,"Id","P","Other","Good",0.5686,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",4,6,15,"Id","P","Other","Good",0.4468,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",4,6,16,"Id","S","Self","Bad",0.4689,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,17,"Id","S","Self","Bad",0.5251,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,18,"Id","C","Self","Good",0.4033,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,19,"Id","S","Self","Bad",0.4774,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,20,"Id","Tra","Other","Bad",0.3096,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",4,6,21,"Id","C","Self","Good",0.3618,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,22,"Id","S","Self","Bad",0.5279,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,23,"Id","C","Self","Good",0.386,"H",1,"self"
7004,22,"female","R","C","S","P","Tra",4,6,24,"Id","P","Other","Good",0.3383,"J",1,"other"
7004,22,"female","R","C","S","P","Tra",5,1,1,"Val","C","Self","Good",0.5858,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,2,"Val","Tra","Other","Bad",0.654,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,3,"Val","S","Self","Bad",1.0381,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,4,"Val","Tra","Other","Bad",0.5383,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,6,"Val","C","Self","Good",0.5026,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,7,"Val","Tra","Other","Bad",0.2728,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,8,"Val","S","Self","Bad",0.375,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,9,"Val","P","Other","Good",0.5292,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,11,"Val","Tra","Other","Bad",0.2734,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,12,"Val","P","Other","Good",0.4256,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,13,"Val","C","Self","Good",0.5498,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,14,"Val","S","Self","Bad",0.298,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,15,"Val","C","Self","Good",0.3701,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,18,"Val","C","Self","Good",0.5065,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,19,"Val","S","Self","Bad",0.3887,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,20,"Val","S","Self","Bad",0.431,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,21,"Val","P","Other","Good",0.5631,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,22,"Val","C","Self","Good",0.6372,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,1,23,"Val","Tra","Other","Bad",0.4134,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,1,24,"Val","Tra","Other","Bad",0.2856,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,1,"Val","S","Self","Bad",0.4057,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,2,"Val","Tra","Other","Bad",0.308,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,3,"Val","S","Self","Bad",0.2861,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,4,"Val","C","Self","Good",0.512,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,5,"Val","Tra","Other","Bad",0.3483,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,6,"Val","P","Other","Good",0.4665,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,7,"Val","Tra","Other","Bad",0.4348,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,8,"Val","C","Self","Good",1.0128,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,9,"Val","S","Self","Bad",0.273,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,10,"Val","C","Self","Good",0.4652,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,11,"Val","S","Self","Bad",0.3374,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,12,"Val","Tra","Other","Bad",0.4415,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,13,"Val","P","Other","Good",0.5178,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,14,"Val","S","Self","Bad",0.2999,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,15,"Val","C","Self","Good",0.452,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,16,"Val","P","Other","Good",0.4581,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,17,"Val","C","Self","Good",0.5063,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,18,"Val","Tra","Other","Bad",0.3444,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,19,"Val","P","Other","Good",0.5527,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,20,"Val","P","Other","Good",0.4168,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,21,"Val","P","Other","Good",0.433,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,22,"Val","S","Self","Bad",0.3931,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,2,23,"Val","C","Self","Good",0.5053,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,2,24,"Val","Tra","Other","Bad",0.5215,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,1,"Val","S","Self","Bad",0.3216,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,2,"Val","P","Other","Good",0.5177,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,3,"Val","Tra","Other","Bad",0.418,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,5,"Val","S","Self","Bad",0.3483,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,6,"Val","S","Self","Bad",0.3485,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,7,"Val","C","Self","Good",0.4086,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,8,"Val","P","Other","Good",0.7987,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,9,"Val","Tra","Other","Bad",0.3009,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,10,"Val","Tra","Other","Bad",0.325,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,11,"Val","P","Other","Good",0.6673,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,12,"Val","S","Self","Bad",0.4334,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,13,"Val","C","Self","Good",0.4056,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,14,"Val","C","Self","Good",0.5377,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,16,"Val","C","Self","Good",0.6241,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,17,"Val","S","Self","Bad",0.6722,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,18,"Val","C","Self","Good",0.4884,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,19,"Val","S","Self","Bad",0.3825,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,20,"Val","Tra","Other","Bad",0.5008,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,21,"Val","P","Other","Good",0.5189,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,22,"Val","Tra","Other","Bad",0.591,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,3,23,"Val","C","Self","Good",0.3812,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,3,24,"Val","Tra","Other","Bad",0.5593,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,1,"Val","S","Self","Bad",0.4855,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,2,"Val","S","Self","Bad",0.2837,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,3,"Val","Tra","Other","Bad",0.3659,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,4,"Val","S","Self","Bad",0.2981,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,5,"Val","C","Self","Good",0.3502,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,6,"Val","Tra","Other","Bad",0.5883,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,7,"Val","Tra","Other","Bad",0.4005,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,8,"Val","C","Self","Good",0.3347,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,9,"Val","P","Other","Good",0.5928,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,10,"Val","C","Self","Good",0.373,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,11,"Val","S","Self","Bad",0.3191,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,12,"Val","P","Other","Good",0.4212,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,13,"Val","S","Self","Bad",0.3314,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,14,"Val","S","Self","Bad",0.3156,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,15,"Val","Tra","Other","Bad",0.4218,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,16,"Val","C","Self","Good",0.3859,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,18,"Val","C","Self","Good",0.4563,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,19,"Val","P","Other","Good",0.4145,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,20,"Val","P","Other","Good",0.3945,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,21,"Val","P","Other","Good",0.4027,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,22,"Val","C","Self","Good",0.5349,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,4,23,"Val","Tra","Other","Bad",0.4211,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,4,24,"Val","Tra","Other","Bad",0.3652,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,1,"Val","S","Self","Bad",0.4934,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,2,"Val","C","Self","Good",0.5235,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,3,"Val","C","Self","Good",0.5778,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,4,"Val","P","Other","Good",0.7099,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,5,"Val","C","Self","Good",0.6361,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,6,"Val","Tra","Other","Bad",0.5622,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,7,"Val","P","Other","Good",0.8743,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,8,"Val","C","Self","Good",0.5526,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,9,"Val","S","Self","Bad",0.4687,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,10,"Val","P","Other","Good",0.5868,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,11,"Val","Tra","Other","Bad",0.761,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,12,"Val","C","Self","Good",0.4572,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,13,"Val","C","Self","Good",0.4573,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,14,"Val","S","Self","Bad",0.4015,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,15,"Val","P","Other","Good",0.5017,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,16,"Val","S","Self","Bad",0.4599,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,17,"Val","Tra","Other","Bad",0.4239,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,18,"Val","S","Self","Bad",0.3381,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,19,"Val","Tra","Other","Bad",0.4843,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,20,"Val","P","Other","Good",0.7043,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,21,"Val","Tra","Other","Bad",0.4746,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,22,"Val","P","Other","Good",0.5048,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,5,23,"Val","S","Self","Bad",0.3469,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,5,24,"Val","Tra","Other","Bad",0.491,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,1,"Val","Tra","Other","Bad",0.4472,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,2,"Val","Tra","Other","Bad",0.5514,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,3,"Val","Tra","Other","Bad",0.5195,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,4,"Val","C","Self","Good",0.4256,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,5,"Val","P","Other","Good",0.5618,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,6,"Val","P","Other","Good",0.562,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,7,"Val","C","Self","Good",0.4462,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,8,"Val","P","Other","Good",0.4444,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,9,"Val","Tra","Other","Bad",0.4065,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,10,"Val","Tra","Other","Bad",0.7327,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,11,"Val","S","Self","Bad",0.4089,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,12,"Val","P","Other","Good",0.435,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,13,"Val","S","Self","Bad",0.3672,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,14,"Val","S","Self","Bad",0.5353,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,15,"Val","S","Self","Bad",0.3955,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,16,"Val","S","Self","Bad",0.2957,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,17,"Val","C","Self","Good",0.5678,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,18,"Val","C","Self","Good",0.582,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,19,"Val","S","Self","Bad",0.7322,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,20,"Val","P","Other","Good",0.4483,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,21,"Val","Tra","Other","Bad",0.3725,"U",1,"immoral"
7004,22,"female","R","C","S","P","Tra",5,6,22,"Val","P","Other","Good",0.7586,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,23,"Val","C","Self","Good",0.5107,"Y",1,"moral"
7004,22,"female","R","C","S","P","Tra",5,6,24,"Val","C","Self","Good",0.6889,"Y",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,1,"Val","S","Self","Good",0.4751,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,2,"Val","P","Self","Bad",0.8692,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,3,"Val","C","Other","Bad",0.7574,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,4,"Val","Tra","Other","Good",0.6275,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,5,"Val","C","Other","Bad",0.6036,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,6,"Val","S","Self","Good",0.5558,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,7,"Val","C","Other","Bad",0.4278,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,8,"Val","Tra","Other","Good",0.614,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,9,"Val","S","Self","Good",0.3801,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,10,"Val","Tra","Other","Good",0.4363,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,11,"Val","S","Self","Good",0.5043,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,12,"Val","S","Self","Good",0.4125,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,13,"Val","C","Other","Bad",0.6206,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,14,"Val","Tra","Other","Good",0.6128,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,15,"Val","C","Other","Bad",0.6749,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,16,"Val","Tra","Other","Good",0.591,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,17,"Val","C","Other","Bad",0.7111,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,18,"Val","P","Self","Bad",0.6853,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,19,"Val","P","Self","Bad",0.4714,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,20,"Val","S","Self","Good",0.5195,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,21,"Val","Tra","Other","Good",0.5336,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,1,22,"Val","P","Self","Bad",0.8258,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,23,"Val","P","Self","Bad",0.5259,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,1,24,"Val","P","Self","Bad",0.472,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,1,"Val","Tra","Other","Good",0.4561,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,2,"Val","C","Other","Bad",0.5103,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,3,"Val","Tra","Other","Good",0.4924,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,4,"Val","S","Self","Good",0.5052,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,5,"Val","Tra","Other","Good",0.7666,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,6,"Val","C","Other","Bad",0.5268,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,7,"Val","S","Self","Good",0.4509,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,8,"Val","S","Self","Good",0.5171,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,9,"Val","P","Self","Bad",0.5092,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,10,"Val","Tra","Other","Good",0.3973,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,11,"Val","C","Other","Bad",0.5074,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,12,"Val","Tra","Other","Good",0.6275,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,13,"Val","C","Other","Bad",0.4237,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,14,"Val","P","Self","Bad",0.5938,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,15,"Val","P","Self","Bad",0.5079,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,16,"Val","C","Other","Bad",0.516,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,17,"Val","S","Self","Good",0.4402,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,18,"Val","Tra","Other","Good",0.4823,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,19,"Val","S","Self","Good",0.4324,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,20,"Val","P","Self","Bad",0.5585,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,21,"Val","S","Self","Good",0.4227,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,2,22,"Val","C","Other","Bad",0.5068,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,23,"Val","P","Self","Bad",0.5369,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,2,24,"Val","P","Self","Bad",0.387,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,1,"Val","C","Other","Bad",0.5592,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,2,"Val","S","Self","Good",0.3113,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,3,"Val","P","Self","Bad",0.5154,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,4,"Val","Tra","Other","Good",0.4795,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,5,"Val","C","Other","Bad",0.4477,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,6,"Val","Tra","Other","Good",0.4818,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,7,"Val","P","Self","Bad",0.5319,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,8,"Val","C","Other","Bad",0.5341,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,9,"Val","S","Self","Good",0.4702,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,10,"Val","C","Other","Bad",0.4744,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,11,"Val","Tra","Other","Good",0.4584,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,12,"Val","C","Other","Bad",0.4706,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,13,"Val","S","Self","Good",0.4888,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,14,"Val","Tra","Other","Good",0.5328,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,15,"Val","Tra","Other","Good",0.4089,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,16,"Val","S","Self","Good",0.4371,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,17,"Val","P","Self","Bad",0.4871,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,19,"Val","Tra","Other","Good",0.4655,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,20,"Val","P","Self","Bad",0.5197,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,21,"Val","S","Self","Good",0.4796,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,22,"Val","P","Self","Bad",0.5458,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,3,23,"Val","S","Self","Good",0.4979,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,3,24,"Val","P","Self","Bad",0.49,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,1,"Val","Tra","Other","Good",0.5253,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,2,"Val","P","Self","Bad",0.5274,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,3,"Val","C","Other","Bad",0.5296,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,4,"Val","S","Self","Good",0.3217,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,5,"Val","S","Self","Good",0.4438,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,6,"Val","C","Other","Bad",0.4059,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,8,"Val","Tra","Other","Good",0.5542,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,9,"Val","S","Self","Good",0.4564,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,10,"Val","S","Self","Good",0.4285,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,11,"Val","C","Other","Bad",0.4265,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,12,"Val","Tra","Other","Good",0.5127,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,13,"Val","C","Other","Bad",0.4909,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,14,"Val","P","Self","Bad",0.7429,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,16,"Val","Tra","Other","Good",0.5652,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,17,"Val","S","Self","Good",0.4453,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,18,"Val","P","Self","Bad",0.5155,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,19,"Val","P","Self","Bad",0.5596,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,20,"Val","S","Self","Good",0.4958,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,4,21,"Val","P","Self","Bad",0.5158,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,22,"Val","C","Other","Bad",0.422,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,23,"Val","C","Other","Bad",0.4361,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,4,24,"Val","Tra","Other","Good",0.4582,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,5,1,"Val","C","Other","Bad",0.4782,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,5,2,"Val","P","Self","Bad",0.6085,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,5,3,"Val","P","Self","Bad",0.4106,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,5,4,"Val","Tra","Other","Good",0.4187,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,5,5,"Val","C","Other","Bad",0.4088,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,5,6,"Val","Tra","Other","Good",0.579,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,5,7,"Val","C","Other","Bad",0.367,"Y",1,"immoral"
7005,20,"male","R","S","P","Tra","C",1,5,8,"Val","Tra","Other","Good",0.5252,"U",1,"moral"
7005,20,"male","R","S","P","Tra","C",1,5,9,"Val","S","Self","Good",0.4093,"U",1,"moral"
