"subj_idx","crit","moral","id","rt","response"
7010,"identity","moral","self",0.3572,1
7010,"identity","immoral","other",0.3514,1
7010,"identity","moral","other",0.5835,1
7010,"identity","immoral","self",0.3698,1
7010,"identity","moral","self",0.4739,1
7010,"identity","immoral","other",0.38,1
7010,"identity","immoral","self",0.7182,1
7010,"identity","moral","self",0.6583,1
7010,"identity","immoral","other",0.5146,1
7010,"identity","immoral","self",0.3907,1
7010,"identity","moral","other",0.3949,1
7010,"identity","immoral","other",0.381,0
7010,"identity","moral","self",0.4011,1
7010,"identity","moral","self",0.4093,1
7010,"identity","immoral","self",0.3135,1
7010,"identity","immoral","other",0.4637,1
7010,"identity","immoral","other",0.4039,1
7010,"identity","immoral","other",0.3461,1
7010,"identity","immoral","self",0.3563,1
7010,"identity","moral","self",0.4284,1
7010,"identity","moral","other",0.3845,1
7010,"identity","moral","other",0.3567,1
7010,"identity","moral","other",0.3549,1
7010,"identity","immoral","self",0.435,1
7010,"identity","moral","self",0.4973,1
7010,"identity","moral","other",0.4094,1
7010,"identity","immoral","self",0.5056,1
7010,"identity","immoral","other",0.5816,1
7010,"identity","moral","self",0.5039,1
7010,"identity","moral","self",0.3961,1
7010,"identity","immoral","self",0.3702,1
7010,"identity","moral","other",0.4084,1
7010,"identity","immoral","self",0.4868,1
7010,"identity","immoral","other",0.547,1
7010,"identity","moral","self",0.3712,1
7010,"identity","moral","other",0.5233,1
7010,"identity","moral","other",0.4194,1
7010,"identity","immoral","self",0.3917,1
7010,"identity","moral","self",0.6378,1
7010,"identity","moral","other",0.616,1
7010,"identity","moral","self",0.4841,1
7010,"identity","moral","self",0.4023,1
7010,"identity","moral","other",0.3445,1
7010,"identity","immoral","other",0.5527,1
7010,"identity","immoral","self",0.3968,1
7010,"identity","moral","self",0.4089,0
7010,"identity","immoral","other",0.3832,1
7010,"identity","immoral","other",0.3953,1
7010,"identity","immoral","self",0.4854,1
7010,"identity","immoral","other",0.4456,1
7010,"identity","immoral","self",0.4118,1
7010,"identity","immoral","self",0.4199,1
7010,"identity","moral","other",0.446,1
7010,"identity","moral","other",0.3402,1
7010,"identity","moral","self",0.6524,1
7010,"identity","immoral","other",0.3627,1
7010,"identity","immoral","other",0.5148,1
7010,"identity","moral","self",0.453,1
7010,"identity","moral","other",0.4111,1
7010,"identity","immoral","self",0.3773,1
7010,"identity","moral","other",0.4155,1
7010,"identity","moral","other",0.5976,1
7010,"identity","immoral","other",0.5079,1
7010,"identity","moral","self",0.542,1
7010,"identity","moral","self",0.3222,1
7010,"identity","immoral","self",0.4343,1
7010,"identity","moral","other",0.4044,1
7010,"identity","moral","other",0.4025,1
7010,"identity","moral","self",0.4468,0
7010,"identity","immoral","self",0.4109,1
7010,"identity","moral","self",0.4391,1
7010,"identity","moral","other",0.4033,1
7010,"identity","immoral","other",0.4494,1
7010,"identity","immoral","other",0.5216,1
7010,"identity","immoral","self",0.4597,1
7010,"identity","immoral","other",0.5259,1
7010,"identity","immoral","self",0.4261,1
7010,"identity","immoral","other",0.2862,1
7010,"identity","immoral","self",0.4925,1
7010,"identity","moral","self",0.4027,1
7010,"identity","moral","self",0.3848,1
7010,"identity","moral","other",0.343,1
7010,"identity","moral","other",0.3691,1
7010,"identity","immoral","other",0.3013,1
7010,"identity","immoral","self",0.4115,1
7010,"identity","immoral","other",0.3736,1
7010,"identity","immoral","other",0.3817,1
7010,"identity","immoral","other",0.3319,1
7010,"identity","moral","other",0.3401,1
7010,"identity","immoral","self",0.4622,1
7010,"identity","moral","self",0.3645,1
7010,"identity","moral","other",0.3686,1
7010,"identity","immoral","other",0.4147,1
7010,"identity","moral","self",0.3369,1
7010,"identity","moral","other",0.4131,1
7010,"identity","immoral","self",0.4032,1
7010,"identity","immoral","self",0.3914,1
7010,"identity","moral","self",0.3676,1
7010,"identity","moral","self",0.3857,1
7010,"identity","moral","self",0.3759,1
7010,"identity","immoral","self",0.3501,1
7010,"identity","immoral","self",0.3483,1
7010,"identity","moral","other",0.3764,1
7010,"identity","immoral","other",0.3187,1
7011,"identity","immoral","self",0.7592,0
7011,"identity","moral","other",0.8015,1
7011,"identity","moral","self",0.8818,0
7011,"identity","immoral","other",0.9001,1
7011,"identity","moral","other",1.1239,1
7011,"identity","immoral","other",0.8384,1
7011,"identity","moral","self",0.5725,1
7011,"identity","moral","other",0.6706,1
7011,"identity","immoral","self",0.4747,1
7011,"identity","moral","self",0.4909,1
7011,"identity","immoral","self",0.4811,1
7011,"identity","moral","self",0.4211,1
7011,"identity","immoral","self",0.4652,1
7011,"identity","immoral","other",0.5074,1
7011,"identity","moral","other",0.6335,1
7011,"identity","immoral","other",0.5717,1
7011,"identity","immoral","other",0.5358,1
7011,"identity","immoral","self",0.348,1
7011,"identity","moral","self",0.5121,1
7011,"identity","moral","other",0.743,1
7011,"identity","immoral","self",0.6083,1
7011,"identity","moral","other",0.5044,1
7011,"identity","immoral","self",0.4726,1
7011,"identity","moral","other",0.6367,1
7011,"identity","immoral","self",0.3713,1
7011,"identity","moral","self",0.475,1
7011,"identity","moral","other",0.6951,1
7011,"identity","moral","self",0.4493,1
7011,"identity","moral","other",0.4934,1
7011,"identity","immoral","self",0.4336,1
7011,"identity","immoral","other",0.5357,1
7011,"identity","moral","self",0.5459,1
7011,"identity","immoral","other",0.4059,0
7011,"identity","immoral","self",0.3841,1
7011,"identity","immoral","other",0.4922,1
7011,"identity","moral","self",0.5064,1
7011,"identity","immoral","other",0.5386,1
7011,"identity","immoral","other",0.5206,1
7011,"identity","immoral","self",0.4029,1
7011,"identity","moral","other",0.6809,1
7011,"identity","moral","other",0.4751,1
7011,"identity","immoral","other",0.5492,1
7011,"identity","moral","self",0.4033,1
7011,"identity","moral","self",0.3655,1
7011,"identity","immoral","other",0.5156,1
7011,"identity","moral","self",0.3958,1
7011,"identity","moral","other",0.5518,0
7011,"identity","moral","self",0.428,1
7011,"identity","moral","self",0.4221,1
7011,"identity","immoral","self",0.6002,1
7011,"identity","immoral","other",0.4824,1
7011,"identity","moral","self",0.4665,1
7011,"identity","moral","other",0.6306,1
7011,"identity","moral","other",0.5408,1
7011,"identity","immoral","self",0.3829,1
7011,"identity","moral","other",0.8431,1
7011,"identity","immoral","other",0.5832,1
7011,"identity","immoral","other",0.4993,1
7011,"identity","immoral","other",0.3915,1
7011,"identity","immoral","self",0.4056,1
7011,"identity","moral","other",0.4916,1
7011,"identity","immoral","other",0.5138,1
7011,"identity","moral","self",0.4139,1
7011,"identity","immoral","self",0.3841,1
7011,"identity","immoral","self",0.3883,1
7011,"identity","immoral","self",0.4284,1
7011,"identity","moral","self",0.5345,1
7011,"identity","moral","other",0.3987,1
7011,"identity","immoral","other",0.5571,1
7011,"identity","moral","self",0.4432,1
7011,"identity","moral","self",0.6913,1
7011,"identity","moral","self",0.3435,1
7011,"identity","immoral","self",0.5755,1
7011,"identity","immoral","other",0.3798,1
7011,"identity","moral","other",0.5818,1
7011,"identity","moral","other",0.468,1
7011,"identity","immoral","self",0.3441,1
7011,"identity","immoral","self",0.4142,1
7011,"identity","moral","self",0.4004,1
7011,"identity","immoral","other",0.3965,0
7011,"identity","moral","other",0.6266,1
7011,"identity","immoral","self",0.4227,1
7011,"identity","immoral","other",0.5289,1
7011,"identity","moral","other",0.463,1
7011,"identity","moral","other",0.5851,1
7011,"identity","immoral","other",0.5052,1
7011,"identity","moral","self",0.4449,1
7011,"identity","immoral","self",0.4494,1
7011,"identity","moral","self",0.4156,1
7011,"identity","immoral","self",0.3897,1
7011,"identity","moral","other",0.53,1
7011,"identity","immoral","other",0.4761,1
7011,"identity","immoral","self",0.3902,1
7011,"identity","moral","other",0.4923,1
7011,"identity","moral","other",0.9185,1
7011,"identity","immoral","other",0.4286,1
7011,"identity","moral","self",0.4247,1
7011,"identity","immoral","self",0.4148,1
7011,"identity","moral","other",0.437,1
7011,"identity","moral","self",0.4311,1
7011,"identity","moral","self",0.3573,1
7011,"identity","immoral","self",0.4894,1
7011,"identity","immoral","other",0.4916,1
7011,"identity","moral","other",0.4317,1
7011,"identity","immoral","other",0.5938,1
7011,"identity","immoral","self",0.4238,1
7011,"identity","moral","other",0.572,1
7011,"identity","moral","self",0.5381,1
7011,"identity","immoral","other",0.5203,1
7011,"identity","moral","self",0.6085,1
7011,"identity","moral","other",0.668,1
7011,"identity","immoral","other",0.5082,1
7011,"identity","immoral","self",0.3608,1
7011,"identity","moral","self",0.477,1
7011,"identity","immoral","other",0.5072,1
7011,"identity","immoral","self",0.4772,1
7011,"identity","moral","self",0.6053,1
7011,"identity","moral","self",0.4415,1
7011,"identity","immoral","self",0.5977,1
7011,"identity","immoral","self",0.3778,1
7011,"identity","immoral","other",0.5239,1
7011,"identity","immoral","other",0.4581,1
7011,"identity","moral","self",0.4882,1
7011,"identity","moral","self",0.3983,1
7011,"identity","moral","other",0.5144,1
7011,"identity","immoral","self",0.4103,1
7011,"identity","immoral","other",0.4667,1
7011,"identity","immoral","other",0.4968,1
7011,"identity","immoral","other",0.433,1
7011,"identity","moral","self",0.4704,1
7011,"identity","moral","other",0.6073,1
7011,"identity","moral","other",0.3914,1
7011,"identity","moral","self",0.5816,1
7011,"identity","immoral","self",0.5216,1
7011,"identity","immoral","other",0.5478,1
7011,"identity","moral","other",0.4619,1
7011,"identity","moral","other",0.4481,1
7011,"identity","immoral","self",0.2982,1
7011,"identity","immoral","self",0.3083,1
7011,"identity","moral","other",0.3824,1
7011,"identity","moral","other",0.6833,1
7011,"identity","moral","self",0.5614,1
7011,"identity","immoral","other",0.5655,1
7011,"identity","immoral","self",0.4478,1
7011,"identity","immoral","self",0.5698,1
7011,"identity","immoral","other",0.4859,1
7011,"identity","moral","other",0.4981,0
7011,"identity","immoral","other",0.5082,1
7011,"identity","moral","other",0.4983,1
7011,"identity","moral","self",0.5725,1
7011,"identity","immoral","other",0.8766,1
7011,"identity","moral","other",0.4807,1
7011,"identity","moral","self",0.5468,1
7011,"identity","immoral","other",0.4629,1
7011,"identity","immoral","self",0.4312,1
7011,"identity","immoral","self",0.399,1
7011,"identity","immoral","self",0.3813,1
7011,"identity","moral","self",0.5315,1
7011,"identity","immoral","other",0.5417,1
7011,"identity","immoral","self",0.4598,1
7011,"identity","moral","other",0.4759,1
7011,"identity","moral","other",0.554,1
7011,"identity","moral","self",0.5662,1
7011,"identity","moral","self",0.3803,1
7011,"identity","moral","self",0.3465,1
7011,"identity","immoral","other",0.4166,1
7011,"identity","immoral","other",0.4287,1
7011,"identity","moral","other",0.5029,1
7011,"identity","immoral","other",0.427,1
7011,"identity","moral","other",0.3332,1
7011,"identity","immoral","self",0.4713,1
7011,"identity","immoral","self",0.3255,1
7011,"identity","moral","self",0.5435,1
7011,"identity","immoral","other",0.4217,1
7011,"identity","immoral","other",0.4138,1
7011,"identity","moral","other",0.562,1
7011,"identity","moral","self",0.4041,1
7011,"identity","moral","other",0.5383,1
7011,"identity","moral","self",0.3963,1
7011,"identity","immoral","self",0.5325,1
7011,"identity","moral","self",0.3627,1
7011,"identity","immoral","other",0.4508,1
7011,"identity","immoral","self",0.6109,0
7011,"identity","immoral","self",0.4671,1
7011,"identity","moral","other",0.8791,1
7011,"identity","immoral","self",0.5213,1
7011,"identity","moral","self",0.5114,1
7011,"identity","moral","other",0.7195,1
7011,"identity","moral","self",0.4777,1
7011,"identity","immoral","other",0.4818,1
7011,"identity","immoral","other",0.3919,1
7011,"identity","immoral","self",0.444,1
7011,"identity","immoral","other",0.4962,1
7011,"identity","moral","self",0.6683,1
7011,"identity","moral","other",0.4985,1
7011,"identity","moral","other",0.4807,1
7011,"identity","immoral","self",0.5287,1
7011,"identity","moral","other",0.8527,1
7011,"identity","moral","self",0.601,0
7011,"identity","moral","self",0.3931,1
7011,"identity","immoral","other",0.4832,1
7011,"identity","immoral","self",0.4394,1
7011,"identity","moral","self",0.4455,1
7011,"identity","moral","other",0.6376,1
7011,"identity","immoral","other",0.6257,1
7011,"identity","immoral","self",0.3559,1
7011,"identity","immoral","self",0.356,1
7011,"identity","immoral","self",0.3661,1
7011,"identity","immoral","other",0.5425,0
7011,"identity","moral","self",0.4583,1
7011,"identity","moral","other",0.4885,1
7011,"identity","moral","other",0.5407,1
7011,"identity","moral","self",0.4338,1
7011,"identity","moral","self",0.4779,1
7011,"identity","immoral","self",0.714,1
7011,"identity","immoral","other",0.5722,1
7011,"identity","immoral","other",0.4782,1
7011,"identity","immoral","other",0.3804,1
7011,"identity","moral","other",0.6925,1
7011,"identity","immoral","self",0.4807,1
7011,"identity","moral","self",0.5208,1
7011,"identity","moral","other",0.539,1
7011,"identity","immoral","self",0.5211,1
7011,"identity","immoral","self",0.3593,1
7011,"identity","immoral","other",0.4553,1
7011,"identity","moral","other",0.4795,1
7011,"identity","moral","other",0.5756,1
7011,"identity","immoral","self",0.5777,1
7011,"identity","immoral","self",0.3739,1
7011,"identity","moral","other",0.6353,1
7011,"identity","moral","other",0.5361,1
7011,"identity","moral","self",0.4883,1
7011,"identity","immoral","other",0.5344,1
7011,"identity","moral","self",0.5285,1
7011,"identity","immoral","other",0.4586,1
7011,"identity","moral","self",0.5308,1
7011,"identity","immoral","self",0.565,1
7011,"identity","moral","self",0.365,1
7011,"identity","immoral","self",0.5212,1
7011,"identity","moral","other",0.5273,1
7011,"identity","moral","self",0.5675,1
7011,"identity","immoral","self",0.5216,1
7011,"identity","moral","self",0.4437,1
7011,"identity","immoral","self",0.4098,1
7011,"identity","immoral","self",0.326,1
7011,"identity","moral","other",0.7741,1
7011,"identity","immoral","other",0.4142,1
7011,"identity","moral","self",0.4704,0
7011,"identity","moral","other",0.4765,1
7011,"identity","moral","self",0.6109,1
7011,"identity","immoral","other",0.4648,1
7011,"identity","immoral","other",0.4349,1
7011,"identity","moral","other",0.5731,1
7011,"identity","immoral","other",0.5591,1
7011,"identity","moral","self",0.5373,1
7011,"identity","moral","other",0.5014,1
7011,"identity","moral","other",0.4575,1
7011,"identity","immoral","self",0.4438,1
7011,"identity","immoral","other",0.4619,1
7011,"identity","immoral","other",0.496,1
7011,"identity","moral","other",0.8641,1
7011,"identity","moral","other",0.5182,1
7011,"identity","immoral","self",0.5024,1
7011,"identity","moral","other",0.4445,1
7011,"identity","moral","other",0.5167,1
7011,"identity","immoral","other",0.4228,1
7011,"identity","moral","self",0.6128,1
7011,"identity","immoral","other",0.441,1
7011,"identity","moral","self",0.5252,1
7011,"identity","moral","self",0.3873,1
7011,"identity","immoral","self",0.5851,1
7011,"identity","immoral","self",0.3941,1
7011,"identity","moral","other",0.5036,1
7011,"identity","moral","self",0.4738,1
7011,"identity","immoral","other",0.488,1
7011,"identity","immoral","other",0.5381,1
7011,"identity","immoral","self",0.4282,1
7011,"identity","moral","other",0.5543,1
7011,"identity","immoral","other",0.5645,1
7011,"identity","immoral","other",0.4866,1
7011,"identity","immoral","self",0.5047,1
7011,"identity","moral","self",0.5569,1
7011,"identity","moral","self",0.385,1
7011,"identity","immoral","self",0.6551,1
7012,"identity","immoral","other",0.5892,1
7012,"identity","immoral","other",0.4355,1
7012,"identity","moral","self",0.4256,1
7012,"identity","immoral","self",0.3719,1
7012,"identity","moral","other",0.424,1
7012,"identity","immoral","other",0.3061,1
7012,"identity","moral","other",0.5663,1
7012,"identity","moral","other",0.4124,1
7012,"identity","moral","other",0.5186,1
7012,"identity","immoral","other",0.4728,1
7012,"identity","immoral","self",0.6269,1
7012,"identity","moral","self",0.2992,1
7012,"identity","immoral","other",0.5593,1
7012,"identity","immoral","self",0.6155,1
7012,"identity","moral","self",0.4378,1
7012,"identity","immoral","self",0.8078,1
7012,"identity","moral","other",0.64,1
7012,"identity","immoral","other",0.2901,1
7012,"identity","immoral","self",0.5504,1
7012,"identity","immoral","self",0.3925,1
7012,"identity","moral","self",0.4167,1
7012,"identity","moral","self",0.4168,1
7012,"identity","moral","other",0.473,0
7012,"identity","moral","self",0.4811,1
7012,"identity","immoral","self",0.3074,1
7012,"identity","moral","other",0.2795,1
7012,"identity","immoral","self",0.4396,1
7012,"identity","immoral","self",0.3738,1
7012,"identity","immoral","other",0.58,1
7012,"identity","moral","other",0.468,1
7012,"identity","moral","self",0.3863,1
7012,"identity","moral","self",0.3925,1
7012,"identity","immoral","self",0.4406,1
7012,"identity","immoral","self",0.3408,1
7012,"identity","immoral","other",0.5069,1
7012,"identity","moral","self",0.4291,1
7012,"identity","immoral","other",0.5093,1
7012,"identity","moral","other",0.3636,0
7012,"identity","immoral","other",0.6896,0
7012,"identity","moral","other",0.6818,1
7012,"identity","immoral","other",0.3019,1
7012,"identity","moral","other",0.6501,0
7012,"identity","moral","self",0.3641,1
7012,"identity","moral","self",0.6404,1
7012,"identity","moral","self",0.4566,1
7012,"identity","moral","other",0.6227,1
7012,"identity","immoral","other",0.299,1
7012,"identity","immoral","self",0.7331,0
7012,"identity","immoral","self",0.5333,1
7012,"identity","immoral","other",0.4494,1
7012,"identity","moral","other",0.7216,0
7012,"identity","immoral","other",0.5678,1
7012,"identity","moral","other",0.7299,0
7012,"identity","moral","other",0.4541,1
7012,"identity","moral","self",0.5623,1
7012,"identity","moral","other",0.5844,1
7012,"identity","immoral","self",0.6725,1
7012,"identity","moral","self",0.2948,1
7012,"identity","moral","other",0.4549,1
7012,"identity","immoral","self",0.5231,1
7012,"identity","moral","self",0.4954,1
7012,"identity","immoral","self",0.4675,1
7012,"identity","immoral","self",0.5876,1
7012,"identity","immoral","other",0.4159,1
7012,"identity","moral","self",0.518,1
7012,"identity","moral","other",0.5941,1
7012,"identity","immoral","self",0.5624,1
7012,"identity","immoral","other",0.4105,1
7012,"identity","immoral","other",0.3947,1
7012,"identity","moral","self",0.4208,1
7012,"identity","immoral","other",0.545,1
7012,"identity","moral","self",0.3992,1
7012,"identity","immoral","other",0.5197,1
7012,"identity","moral","other",0.7579,1
7012,"identity","moral","self",0.4541,1
7012,"identity","immoral","self",0.3963,1
7012,"identity","immoral","other",0.4684,1
7012,"identity","immoral","self",0.6606,1
7012,"identity","immoral","other",0.5587,1
7012,"identity","moral","other",0.531,1
7012,"identity","moral","other",0.2811,1
7012,"identity","moral","self",0.5973,1
7012,"identity","immoral","other",0.4354,1
7012,"identity","moral","self",0.5796,1
7012,"identity","immoral","self",0.3017,1
7012,"identity","moral","self",0.4378,1
7012,"identity","immoral","self",0.2841,1
7012,"identity","moral","other",0.5122,1
7012,"identity","immoral","self",0.6783,1
7012,"identity","immoral","other",0.3525,0
7012,"identity","moral","self",0.5907,1
7012,"identity","moral","other",0.6289,1
7012,"identity","immoral","other",0.6509,0
7012,"identity","moral","self",0.4973,1
7012,"identity","moral","other",0.5234,1
7012,"identity","immoral","self",0.5615,1
7012,"identity","immoral","other",0.4437,1
7012,"identity","moral","other",1.0719,1
7012,"identity","immoral","other",0.444,1
7012,"identity","moral","other",0.4162,1
7012,"identity","moral","other",0.3564,1
7012,"identity","moral","other",0.2745,1
7012,"identity","moral","self",0.5087,1
7012,"identity","immoral","self",0.6929,1
7012,"identity","moral","self",0.4711,1
7012,"identity","moral","other",0.4233,0
7012,"identity","immoral","self",0.4454,1
7012,"identity","immoral","other",0.5534,1
7012,"identity","immoral","self",0.6359,0
7012,"identity","moral","self",0.7259,1
7012,"identity","moral","self",0.2881,1
7012,"identity","immoral","other",0.5143,1
7012,"identity","immoral","other",0.4104,1
7012,"identity","moral","self",0.5266,1
7012,"identity","immoral","self",0.4589,0
7012,"identity","immoral","self",0.521,1
7012,"identity","moral","other",0.4871,1
7012,"identity","immoral","other",0.5733,1
7012,"identity","moral","self",0.5875,1
7012,"identity","immoral","self",0.8056,1
7012,"identity","moral","other",0.4558,1
7012,"identity","moral","self",0.542,1
7012,"identity","moral","self",0.3941,1
7012,"identity","immoral","other",0.3883,1
7012,"identity","immoral","self",0.5824,0
7012,"identity","immoral","other",0.5467,1
7012,"identity","immoral","self",0.4048,0
7012,"identity","immoral","other",0.499,1
7012,"identity","immoral","other",0.5512,1
7012,"identity","moral","other",0.6333,0
7012,"identity","moral","other",0.6433,1
7012,"identity","moral","self",0.6636,1
7012,"identity","moral","self",0.3858,1
7012,"identity","immoral","self",0.408,1
7012,"identity","immoral","self",0.3402,1
7012,"identity","moral","other",0.5463,1
7012,"identity","moral","other",0.3724,1
7012,"identity","immoral","self",0.6345,1
7012,"identity","moral","self",0.5887,1
7012,"identity","immoral","other",0.4589,1
7012,"identity","moral","self",0.5051,1
7012,"identity","moral","other",0.5372,1
7012,"identity","immoral","other",0.4274,1
7012,"identity","immoral","self",0.5836,1
7012,"identity","moral","other",0.6603,1
7012,"identity","moral","other",0.4846,1
7012,"identity","immoral","other",0.6207,0
7012,"identity","immoral","self",0.8009,1
7012,"identity","moral","self",0.303,1
7012,"identity","immoral","other",0.4472,1
7012,"identity","moral","other",0.5193,1
7012,"identity","immoral","other",0.3715,1
7012,"identity","moral","self",0.4377,1
7012,"identity","moral","self",0.3439,0
7012,"identity","immoral","self",0.46,1
7012,"identity","moral","self",0.2862,1
7012,"identity","immoral","other",0.5183,1
7012,"identity","moral","other",0.5646,1
7012,"identity","immoral","other",0.4447,1
7012,"identity","moral","self",0.4169,1
7012,"identity","immoral","self",0.517,1
7012,"identity","immoral","other",0.6193,1
7012,"identity","immoral","self",0.7434,1
7012,"identity","moral","other",0.5956,1
7012,"identity","immoral","self",0.3657,0
7012,"identity","immoral","self",0.5439,1
7012,"identity","moral","self",0.2761,1
7012,"identity","moral","other",0.5443,1
7012,"identity","moral","self",0.4063,1
7012,"identity","immoral","self",0.5985,1
7012,"identity","moral","other",0.5568,1
7012,"identity","moral","other",0.621,1
7012,"identity","immoral","other",0.4731,1
7012,"identity","immoral","self",0.3853,0
7012,"identity","moral","other",0.5414,1
7012,"identity","moral","other",0.4276,1
7012,"identity","immoral","other",0.5498,1
7012,"identity","moral","self",0.47,1
7012,"identity","moral","self",0.3841,1
7012,"identity","immoral","self",0.3243,1
7012,"identity","moral","other",0.4624,1
7012,"identity","immoral","self",0.5866,1
7012,"identity","immoral","other",0.4148,0
7012,"identity","immoral","other",0.467,1
7012,"identity","immoral","other",0.3691,1
7012,"identity","immoral","other",0.4633,1
7012,"identity","moral","self",0.4915,1
7012,"identity","moral","self",0.3857,1
7012,"identity","moral","other",0.5898,1
7012,"identity","moral","self",0.502,1
7012,"identity","immoral","self",0.3401,0
7012,"identity","immoral","self",0.5363,0
7012,"identity","moral","other",0.5825,1
7012,"identity","immoral","other",0.6086,1
7012,"identity","immoral","other",0.4747,1
7012,"identity","moral","self",0.533,1
7012,"identity","immoral","self",0.4092,1
7012,"identity","moral","other",0.5233,1
7012,"identity","moral","other",0.4794,1
7012,"identity","immoral","self",0.3595,0
7012,"identity","moral","self",0.5178,1
7012,"identity","immoral","other",0.524,1
7012,"identity","immoral","other",0.6761,1
7012,"identity","moral","self",0.3823,1
7012,"identity","moral","self",0.3185,1
7012,"identity","immoral","other",0.3366,0
7012,"identity","moral","other",0.9768,0
7012,"identity","immoral","self",0.5289,1
7012,"identity","moral","self",0.3711,1
7012,"identity","moral","other",0.4053,1
7012,"identity","moral","self",0.5214,1
7012,"identity","immoral","self",0.3436,1
7012,"identity","immoral","self",0.4398,1
7012,"identity","moral","other",0.5479,1
7012,"identity","immoral","other",0.5981,0
7012,"identity","immoral","self",0.4524,1
7012,"identity","immoral","self",0.8591,0
7012,"identity","immoral","other",0.5493,1
7012,"identity","moral","self",0.5435,1
7012,"identity","immoral","self",0.5897,1
7012,"identity","moral","other",0.4339,1
7012,"identity","immoral","self",0.5501,1
7012,"identity","moral","other",0.5402,1
7012,"identity","immoral","self",0.5364,1
7012,"identity","immoral","self",1.0746,1
7012,"identity","moral","self",0.5047,0
7012,"identity","moral","self",0.5969,1
7012,"identity","immoral","other",0.911,1
7012,"identity","moral","other",0.5972,1
7012,"identity","immoral","self",0.5433,0
7012,"identity","moral","other",0.5376,1
7012,"identity","immoral","other",0.4817,1
7012,"identity","immoral","other",0.3579,1
7012,"identity","moral","self",0.4321,1
7012,"identity","moral","self",0.3543,1
7012,"identity","moral","other",0.5144,1
7012,"identity","immoral","other",0.5927,1
7012,"identity","moral","self",0.4988,1
7012,"identity","moral","other",0.5049,1
7012,"identity","moral","self",0.6091,1
7012,"identity","immoral","other",0.5993,1
7012,"identity","immoral","self",0.7074,1
7012,"identity","immoral","self",0.4256,1
7012,"identity","moral","self",0.2657,1
7012,"identity","immoral","other",0.5279,1
7012,"identity","immoral","other",0.3021,1
7012,"identity","moral","self",0.4963,1
7012,"identity","moral","other",0.6244,1
7012,"identity","immoral","other",0.3806,1
7012,"identity","moral","other",0.4008,1
7012,"identity","immoral","other",0.4669,1
7012,"identity","moral","self",0.4551,1
7012,"identity","moral","other",0.4873,1
7012,"identity","moral","self",0.4275,1
7012,"identity","moral","self",0.4656,1
7012,"identity","moral","other",0.5937,1
7012,"identity","moral","other",0.4839,1
7012,"identity","immoral","self",0.5501,1
7012,"identity","immoral","self",0.4783,1
7012,"identity","immoral","self",0.3804,1
7012,"identity","immoral","self",0.4526,1
7012,"identity","immoral","other",0.5967,1
7012,"identity","moral","other",0.6729,0
7012,"identity","immoral","other",0.6871,1
7012,"identity","immoral","other",0.4653,1
7012,"identity","moral","other",0.3135,1
7012,"identity","immoral","self",0.6616,1
7012,"identity","moral","self",0.5257,1
7012,"identity","immoral","other",0.544,1
7012,"identity","moral","other",0.4102,1
7012,"identity","moral","other",0.4762,1
7012,"identity","immoral","self",0.3984,1
7012,"identity","immoral","other",0.4485,0
7012,"identity","immoral","self",0.3568,1
7012,"identity","moral","self",0.3369,1
7012,"identity","immoral","self",0.3751,0
7012,"identity","moral","other",0.5092,1
7012,"identity","immoral","other",0.4974,1
7012,"identity","moral","self",0.4716,1
7012,"identity","moral","self",0.3458,1
7012,"identity","moral","other",0.838,0
7012,"identity","immoral","self",0.5721,1
7012,"identity","moral","self",0.6023,0
7012,"identity","immoral","other",0.5325,1
7012,"identity","immoral","self",0.5326,1
7012,"identity","moral","self",0.3128,1
7012,"identity","moral","other",0.5089,1
7013,"identity","moral","other",0.6973,0
7013,"identity","immoral","self",0.6158,1
7013,"identity","moral","other",0.68,1
7013,"identity","moral","other",0.3822,1
7013,"identity","immoral","other",0.7563,1
7013,"identity","moral","self",0.3645,1
7013,"identity","moral","other",0.5907,1
7013,"identity","immoral","other",0.5649,1
7013,"identity","immoral","self",0.6128,1
7013,"identity","immoral","other",0.5112,1
7013,"identity","immoral","self",0.7673,1
7013,"identity","immoral","other",0.5795,1
7013,"identity","moral","self",0.5416,1
7013,"identity","moral","other",0.5798,1
7013,"identity","moral","self",0.4959,1
7013,"identity","moral","self",0.4861,1
7013,"identity","immoral","other",0.4683,1
7013,"identity","moral","self",0.5605,1
7013,"identity","immoral","self",0.4827,0
7013,"identity","immoral","other",0.4888,1
7013,"identity","immoral","self",0.7549,1
7013,"identity","immoral","self",0.4971,1
7013,"identity","moral","self",0.5653,1
7013,"identity","moral","self",0.5615,1
7013,"identity","immoral","other",0.5597,1
7013,"identity","immoral","other",0.3458,1
7013,"identity","immoral","self",0.53,1
7013,"identity","moral","self",0.452,1
7013,"identity","immoral","self",0.4542,1
7013,"identity","immoral","self",0.5884,1
7013,"identity","moral","self",0.6346,1
7013,"identity","moral","self",0.3848,1
7013,"identity","moral","other",0.733,1
7013,"identity","immoral","other",0.4531,1
7013,"identity","immoral","self",0.5513,1
7013,"identity","moral","other",0.5175,0
7013,"identity","moral","self",0.6316,1
7013,"identity","immoral","other",0.5358,1
7013,"identity","immoral","other",0.46,1
7013,"identity","moral","other",0.3961,1
7013,"identity","immoral","self",0.5823,1
7013,"identity","moral","other",0.6185,1
7013,"identity","moral","self",0.4906,1
7013,"identity","moral","other",0.5848,1
7013,"identity","immoral","other",0.589,1
